sampleID,sampleLat,sampleLon,year,window_years,fc,t2m_mean,t2m_var,t2m_ac,tp_mean,tp_var,tp_ac,def_mean,def_var,def_ac,ssrd_mean,ssrd_var,ssrd_ac,TAC_EVI_bimonthly_24,Coef1,Coef2,Coef3,Coef4,Coef5,Coef6,Coef7,Coef8,diff,eTAC
7,-3.95000796,-73.42978813,2018,4,100,298.7610219,0.488777128,0.349831421,0.007574434,6.86589599452242e-06,0.052565548,-0.003970157,8.37853818265286e-06,0.063667665,16101749.69,3.78118E+12,0.141247509,0.261792519,2810.331055,0.004012314,135.0610199,-17.10930443,-173.5280304,0,0,-80.81908417,-0.029197098,0.290989617
7,-3.95000796,-73.42978813,2019,4,100,298.7634989,0.397088208,0.366893853,0.007629115,7.2188891524041e-06,0.102777885,-0.004016727,8.39127892518076e-06,0.111264547,16064360.31,3.02761E+12,0.183147137,0.159585929,2810.331055,0.004012314,135.0610199,-17.10930443,-173.5280304,0,0,-80.81908417,-0.012013758,0.171599687
7,-3.95000796,-73.42978813,2020,4,100,298.7979177,0.353665242,0.334094314,0.007213659,7.06050205502894e-06,0.158416634,-0.00358662,8.31252971032185e-06,0.161892063,16187296.13,3.24634E+12,0.183563261,0.027654989,2810.331055,0.004012314,135.0610199,-17.10930443,-173.5280304,0,0,-80.81908417,-0.019582313,0.047237303
7,-3.95000796,-73.42978813,2021,4,100,298.7705129,0.401567547,0.300582528,0.007371059,7.53688315210697e-06,0.170181385,-0.003726866,8.76666464985025e-06,0.178399537,16269115.56,3.80477E+12,0.194157211,-0.073436846,2810.331055,0.004012314,135.0610199,-17.10930443,-173.5280304,0,0,-80.81908417,-0.02191423,-0.051522616
7,-3.95000796,-73.42978813,2022,4,100,298.816335,0.413887534,0.285881115,0.006962419,9.64772960975922e-06,0.172414846,-0.003514354,9.30940799072349e-06,0.181976482,15475912.11,1.12622E+13,0.233343773,-0.147776687,2810.331055,0.004012314,135.0610199,-17.10930443,-173.5280304,0,0,-80.81908417,-0.010309941,-0.137466746
7,-3.95000796,-73.42978813,2023,4,100,298.9712067,0.672893878,0.286874954,0.005635622,1.01878794123261e-05,0.264899318,-0.002795458,7.34029390906618e-06,0.205739572,12884322.05,2.96292E+13,0.403872216,-0.187621106,2810.331055,0.004012314,135.0610199,-17.10930443,-173.5280304,0,0,-80.81908417,-0.022639342,-0.164981764
7,-3.95000796,-73.42978813,2024,4,100,299.1552124,0.884999543,0.373743966,0.005644162,1.25636828995018e-05,0.368578859,-0.002904511,9.49026383589717e-06,0.223477662,12550225.72,3.30955E+13,0.594392299,-0.067181396,2810.331055,0.004012314,135.0610199,-17.10930443,-173.5280304,0,0,-80.81908417,-0.031136972,-0.036044424
8,-3.94982743,-73.43000317,2000,4,100,297.9783325,0.541468828,NaN,0.008066198,3.25579759889374e-06,NaN,-0.004439654,4.02013833696246e-06,NaN,16033027,4.32509E+12,NaN,NaN,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,NaN,NaN
8,-3.94982743,-73.43000317,2001,4,100,298.0578817,0.541404071,NaN,0.007775074,3.73002850323323e-06,NaN,-0.004135502,4.31259340390752e-06,NaN,16184831.79,3.79958E+12,NaN,NaN,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,NaN,NaN
8,-3.94982743,-73.43000317,2002,4,100,298.1808539,0.496639412,NaN,0.007525547,3.76162969890971e-06,NaN,-0.003889519,4.39966889794458e-06,NaN,16212803.22,3.62614E+12,NaN,NaN,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,NaN,NaN
8,-3.94982743,-73.43000317,2003,4,100,298.2261607,0.492833801,NaN,0.007448697,3.73148950146903e-06,NaN,-0.003816701,4.37970050269639e-06,NaN,16198672.52,3.5182E+12,NaN,NaN,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,NaN,NaN
8,-3.94982743,-73.43000317,2004,4,100,298.3553467,0.556093825,0.432345715,0.007078821,3.32726499537558e-06,-0.066637574,-0.003430641,3.98575710318724e-06,0.005264105,16301750.79,3.44716E+12,0.394518449,0.384590412,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,0,0.384590412
8,-3.94982743,-73.43000317,2005,4,100,298.5103709,0.488222267,0.425201787,0.006926541,3.06677936988653e-06,-0.068899725,-0.003246452,3.89144352234054e-06,-0.005620482,16410499.77,3.50009E+12,0.34933154,0.184525097,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,-0.00512137,0.189646466
8,-3.94982743,-73.43000317,2006,4,100,298.5503489,0.47743669,0.419070715,0.006881227,3.15503731106284e-06,-0.020216231,-0.003154099,3.84101825569601e-06,0.037537748,16557776.79,3.26317E+12,0.36193763,0.128733382,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,0.000392246,0.128341136
8,-3.94982743,-73.43000317,2007,4,100,298.6008708,0.493742502,0.389976185,0.006796741,3.73765840981341e-06,0.000215421,-0.003050244,4.38202290957592e-06,0.048015471,16702862.31,3.17092E+12,0.355990303,0.161190497,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,-4.47E-05,0.161235183
8,-3.94982743,-73.43000317,2008,4,100,298.5732524,0.383457856,0.37222915,0.006996458,4.01793881599728e-06,0.055202549,-0.003248082,4.61343456246258e-06,0.083479995,16715793.42,2.89033E+12,0.314871311,0.120288246,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,0.006997022,0.113291224
8,-3.94982743,-73.43000317,2009,4,100,298.5083923,0.403412737,0.340765576,0.007251934,4.82201681719454e-06,0.117195505,-0.003540488,5.41969188650172e-06,0.127194397,16545897.71,2.91195E+12,0.277207215,0.200413445,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,-0.000539292,0.200952736
8,-3.94982743,-73.43000317,2010,4,100,298.6080271,0.471873486,0.337507879,0.007255866,5.2804957134324e-06,0.141869601,-0.003551597,6.01986108170331e-06,0.133900639,16515662.9,3.12895E+12,0.217511593,0.303937165,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,0.014673251,0.289263913
8,-3.94982743,-73.43000317,2011,4,100,298.5708567,0.39648936,0.401648687,0.007440123,5.306340338635e-06,0.180467703,-0.003744537,6.18563799353268e-06,0.168672171,16368069.15,3.38238E+12,0.23690607,0.352443255,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,0.001112189,0.351331067
8,-3.94982743,-73.43000317,2012,4,100,298.5726522,0.376651885,0.469495442,0.007557308,6.43516938580736e-06,0.172864723,-0.003859024,7.48574623258206e-06,0.165309541,16336100.54,3.27372E+12,0.288875682,0.401727162,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,-0.011738562,0.413465724
8,-3.94982743,-73.43000317,2013,4,100,298.5617523,0.380517567,0.570106358,0.00747,5.58299280987864e-06,0.163653232,-0.003761608,6.60869125958565e-06,0.168839197,16348227,3.28886E+12,0.347811449,0.446319514,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,0.016691299,0.429628215
8,-3.94982743,-73.43000317,2014,4,100,298.4208018,0.275266705,0.59467028,0.007693014,4.91986976315281e-06,0.129214484,-0.004032787,5.9177091206884e-06,0.150850472,16105459.67,3.06162E+12,0.381630092,0.466059379,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,0.054961553,0.411097826
8,-3.94982743,-73.43000317,2015,4,100,298.4914653,0.386040429,0.521328253,0.007834516,5.55603871565985e-06,0.082845324,-0.00418476,7.02558519035208e-06,0.109525614,16050913.42,3.59418E+12,0.284605188,0.452599474,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,0.02529503,0.427304445
8,-3.94982743,-73.43000317,2016,4,100,298.6331838,0.503872767,0.465991801,0.00787311,5.26103369736219e-06,0.065974555,-0.004224499,6.68909868997192e-06,0.096940941,16001709.13,3.91427E+12,0.206332904,0.434946782,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,0.028875657,0.406071125
8,-3.94982743,-73.43000317,2017,4,100,298.7339681,0.450778412,0.38993211,0.007852578,6.65811026465633e-06,0.069839181,-0.00418085,8.15320696086898e-06,0.093999346,16075857.5,3.55088E+12,0.153985188,0.366885426,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,-0.00220743,0.369092857
8,-3.94982743,-73.43000317,2018,4,100,298.7587026,0.489790327,0.34948588,0.00782099,7.0540858860051e-06,0.104998367,-0.004134029,8.62297449026219e-06,0.121388785,16102610.19,3.79451E+12,0.137070809,0.261792625,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,-0.01969148,0.281484105
8,-3.94982743,-73.43000317,2019,4,100,298.7628072,0.397648235,0.36593992,0.007844658,7.38067532038098e-06,0.136986574,-0.004150599,8.56831838050283e-06,0.15028995,16066894.94,3.04786E+12,0.180482966,0.159586057,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,-0.015065695,0.174651752
8,-3.94982743,-73.43000317,2020,4,100,298.7936859,0.345871224,0.332724558,0.007456614,7.0701613956926e-06,0.167598832,-0.003735402,8.32721414131937e-06,0.177107196,16191057.08,3.2481E+12,0.184044962,0.027655169,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,-0.026249508,0.053904676
8,-3.94982743,-73.43000317,2021,4,100,298.7623749,0.390657428,0.300322953,0.007628404,7.40001835918501e-06,0.144853065,-0.003887621,8.56802121695362e-06,0.159634289,16271721.06,3.82077E+12,0.196993813,-0.073436614,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,0.000579271,-0.074015885
8,-3.94982743,-73.43000317,2022,4,100,298.8049011,0.405115839,0.283717802,0.007201909,9.43361826450431e-06,0.119858288,-0.003656374,9.00319517265953e-06,0.134970936,15475444.91,1.12902E+13,0.23651504,-0.147776424,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,-0.003898376,-0.143878048
8,-3.94982743,-73.43000317,2023,4,100,298.9545644,0.649460811,0.282445061,0.005873147,1.00865322062932e-05,0.201510578,-0.002941921,7.01421244482469e-06,0.13515917,12882378.76,2.96216E+13,0.405591566,-0.187620848,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,-0.006970639,-0.180650209
8,-3.94982743,-73.43000317,2024,4,100,299.1410522,0.870945021,0.369435645,0.005854093,1.24695609267018e-05,0.306815227,-0.003027619,9.20952400559136e-06,0.142692436,12555869.68,3.3149E+13,0.59468841,-0.067181201,2810.335693,0.004012309,135.0592804,-17.10848427,-173.5283051,0,0,-80.8192749,-0.022171924,-0.045009276
9,-3.95022566,-73.4299899,2000,4,100,297.9804484,0.52765047,NaN,0.007729567,2.72721032033341e-06,NaN,-0.004177573,3.23722363263282e-06,NaN,16014856.33,4.31517E+12,NaN,NaN,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,NaN,NaN
9,-3.95022566,-73.4299899,2001,4,100,298.0622762,0.545425446,NaN,0.007466685,3.53612246820631e-06,NaN,-0.003904698,4.01162646843582e-06,NaN,16163969.79,3.80533E+12,NaN,NaN,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,NaN,NaN
9,-3.95022566,-73.4299899,2002,4,100,298.1857368,0.498645752,NaN,0.007291485,3.65705771002649e-06,NaN,-0.003732481,4.22887488832264e-06,NaN,16203141.03,3.62234E+12,NaN,NaN,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,NaN,NaN
9,-3.95022566,-73.4299899,2003,4,100,298.2323863,0.495514601,NaN,0.007210127,3.6251866050461e-06,NaN,-0.00365398,4.22544234876531e-06,NaN,16194875.42,3.50158E+12,NaN,NaN,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,NaN,NaN
9,-3.95022566,-73.4299899,2004,4,100,298.361084,0.560660682,0.427722264,0.006863207,3.40753774709601e-06,-0.078040163,-0.003294499,4.05671158891419e-06,-0.007956569,16301111.02,3.42285E+12,0.387603358,0.502868484,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,0,0.502868484
9,-3.95022566,-73.4299899,2005,4,100,298.5168813,0.489408516,0.41934647,0.006722676,3.28175326980617e-06,-0.082865139,-0.003122975,4.11327718785045e-06,-0.022585556,16416838.96,3.46182E+12,0.341884045,0.475714478,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,0.016481995,0.459232483
9,-3.95022566,-73.4299899,2006,4,100,298.557958,0.478677138,0.413041517,0.006616052,3.17771632012588e-06,-0.031182933,-0.002975517,3.88642939092131e-06,0.024699007,16557105.33,3.2263E+12,0.354563669,0.405845177,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,0.005231983,0.400613194
9,-3.95022566,-73.4299899,2007,4,100,298.6074219,0.493434264,0.38673474,0.0065257,3.77339559927358e-06,-0.01128323,-0.002866749,4.41852190723458e-06,0.035533126,16697277.31,3.14427E+12,0.349543893,0.376576238,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,0.025738754,0.350837485
9,-3.95022566,-73.4299899,2008,4,100,298.5800476,0.38345331,0.37275573,0.006737719,4.11008027778646e-06,0.044422796,-0.00307773,4.74608378373528e-06,0.072116281,16709675.04,2.8774E+12,0.310223162,0.327000734,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,0.033814866,0.293185867
9,-3.95022566,-73.4299899,2009,4,100,298.512502,0.404847652,0.348286627,0.006988637,4.71576503442546e-06,0.114749875,-0.003362924,5.35252271451611e-06,0.125936883,16531448.92,2.92097E+12,0.279043509,0.295900251,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,0.022027593,0.273872659
9,-3.95022566,-73.4299899,2010,4,100,298.608963,0.472286263,0.350722692,0.007018325,5.22071204759902e-06,0.143326156,-0.003399532,5.95964057646444e-06,0.137912468,16501079.44,3.13969E+12,0.226534804,0.344127304,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,0.024479435,0.319647868
9,-3.95022566,-73.4299899,2011,4,100,298.5707753,0.397837939,0.416518892,0.007225297,5.35553496131649e-06,0.186433298,-0.003617755,6.2500161582743e-06,0.178798546,16350993.69,3.37303E+12,0.249046596,0.382979442,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,0.017987684,0.364991758
9,-3.95022566,-73.4299899,2012,4,100,298.5744832,0.378899412,0.482407606,0.007333638,6.50505079872691e-06,0.181179119,-0.0037227,7.54546770108655e-06,0.180317561,16319948.42,3.26332E+12,0.302677489,0.423716454,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,0.011272342,0.412444112
9,-3.95022566,-73.4299899,2013,4,100,298.5632579,0.379956771,0.576204794,0.007272551,5.70852740601068e-06,0.1593771,-0.003652199,6.68022546260562e-06,0.171219782,16339891.71,3.24277E+12,0.35538258,0.469832134,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,-0.002259406,0.47209154
9,-3.95022566,-73.4299899,2014,4,100,298.4231618,0.27666454,0.595557759,0.007472803,5.04823294621981e-06,0.11232555,-0.003895549,6.0068909534838e-06,0.137665582,16099704.17,3.00912E+12,0.381978535,0.460048047,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,0.030797497,0.42925055
9,-3.95022566,-73.4299899,2015,4,100,298.4948425,0.387786453,0.518779388,0.007587303,5.44798510988842e-06,0.048063822,-0.00402061,6.83559194828698e-06,0.074754257,16048925.38,3.56024E+12,0.282811313,0.449312019,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,0.013591353,0.435720666
9,-3.95022566,-73.4299899,2016,4,100,298.634201,0.501228876,0.462936145,0.007621094,4.99135982690844e-06,0.014594795,-0.00405131,6.34104944453023e-06,0.042401445,16003624.42,3.85529E+12,0.204588587,0.406093565,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,0.01759527,0.388498294
9,-3.95022566,-73.4299899,2017,4,100,298.7364909,0.448124681,0.389475634,0.007586836,6.45479316848248e-06,0.013331048,-0.003997854,7.87949117858701e-06,0.032057516,16076976.42,3.52348E+12,0.155705958,0.305468384,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,-0.016029253,0.321497637
9,-3.95022566,-73.4299899,2018,4,100,298.7610219,0.488777128,0.349831421,0.007574434,6.86589599452242e-06,0.052565548,-0.003970157,8.37853818265286e-06,0.063667665,16101749.69,3.78118E+12,0.141247509,0.209255424,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,-0.006116152,0.215371576
9,-3.95022566,-73.4299899,2019,4,100,298.7634989,0.397088208,0.366893853,0.007629115,7.2188891524041e-06,0.102777885,-0.004016727,8.39127892518076e-06,0.111264547,16064360.31,3.02761E+12,0.183147137,0.083475226,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,-0.007475958,0.090951184
9,-3.95022566,-73.4299899,2020,4,100,298.7979177,0.353665242,0.334094314,0.007213659,7.06050205502894e-06,0.158416634,-0.00358662,8.31252971032185e-06,0.161892063,16187296.13,3.24634E+12,0.183563261,-0.026330106,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,0.006255083,-0.032585188
9,-3.95022566,-73.4299899,2021,4,100,298.7705129,0.401567547,0.300582528,0.007371059,7.53688315210697e-06,0.170181385,-0.003726866,8.76666464985025e-06,0.178399537,16269115.56,3.80477E+12,0.194157211,-0.0548272,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,-0.005471352,-0.049355848
9,-3.95022566,-73.4299899,2022,4,100,298.816335,0.413887534,0.285881115,0.006962419,9.64772960975922e-06,0.172414846,-0.003514354,9.30940799072349e-06,0.181976482,15475912.11,1.12622E+13,0.233343773,-0.05976981,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,0.011047986,-0.070817796
9,-3.95022566,-73.4299899,2023,4,100,298.9712067,0.672893878,0.286874954,0.005635622,1.01878794123261e-05,0.264899318,-0.002795458,7.34029390906618e-06,0.205739572,12884322.05,2.96292E+13,0.403872216,-0.039170791,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,-0.056344483,0.017173692
9,-3.95022566,-73.4299899,2024,4,100,299.1552124,0.884999543,0.373743966,0.005644162,1.25636828995018e-05,0.368578859,-0.002904511,9.49026383589717e-06,0.223477662,12550225.72,3.30955E+13,0.594392299,0.010933167,21827.87305,-0.02193705,170.6216736,-58.13638687,-252.7258453,-90.64285278,0,-105.0833511,-0.031063418,0.041996585
10,-3.95001327,-73.43022352,2000,4,100,297.9804484,0.52765047,NaN,0.007729567,2.72721032033341e-06,NaN,-0.004177573,3.23722363263282e-06,NaN,16014856.33,4.31517E+12,NaN,NaN,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,NaN,NaN
10,-3.95001327,-73.43022352,2001,4,100,298.0622762,0.545425446,NaN,0.007466685,3.53612246820631e-06,NaN,-0.003904698,4.01162646843582e-06,NaN,16163969.79,3.80533E+12,NaN,NaN,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,NaN,NaN
10,-3.95001327,-73.43022352,2002,4,100,298.1857368,0.498645752,NaN,0.007291485,3.65705771002649e-06,NaN,-0.003732481,4.22887488832264e-06,NaN,16203141.03,3.62234E+12,NaN,NaN,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,NaN,NaN
10,-3.95001327,-73.43022352,2003,4,100,298.2323863,0.495514601,NaN,0.007210127,3.6251866050461e-06,NaN,-0.00365398,4.22544234876531e-06,NaN,16194875.42,3.50158E+12,NaN,NaN,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,NaN,NaN
10,-3.95001327,-73.43022352,2004,4,100,298.361084,0.560660682,0.427722264,0.006863207,3.40753774709601e-06,-0.078040163,-0.003294499,4.05671158891419e-06,-0.007956569,16301111.02,3.42285E+12,0.387603358,0.39326752,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,0,0.39326752
10,-3.95001327,-73.43022352,2005,4,100,298.5168813,0.489408516,0.41934647,0.006722676,3.28175326980617e-06,-0.082865139,-0.003122975,4.11327718785045e-06,-0.022585556,16416838.96,3.46182E+12,0.341884045,0.255315514,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,0.004805657,0.250509857
10,-3.95001327,-73.43022352,2006,4,100,298.557958,0.478677138,0.413041517,0.006616052,3.17771632012588e-06,-0.031182933,-0.002975517,3.88642939092131e-06,0.024699007,16557105.33,3.2263E+12,0.354563669,0.179534053,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,0.00717389,0.172360163
10,-3.95001327,-73.43022352,2007,4,100,298.6074219,0.493434264,0.38673474,0.0065257,3.77339559927358e-06,-0.01128323,-0.002866749,4.41852190723458e-06,0.035533126,16697277.31,3.14427E+12,0.349543893,0.13079332,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,0.008521453,0.122271867
10,-3.95001327,-73.43022352,2008,4,100,298.5800476,0.38345331,0.37275573,0.006737719,4.11008027778646e-06,0.044422796,-0.00307773,4.74608378373528e-06,0.072116281,16709675.04,2.8774E+12,0.310223162,0.038269562,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,0.031244787,0.007024775
10,-3.95001327,-73.43022352,2009,4,100,298.512502,0.404847652,0.348286627,0.006988637,4.71576503442546e-06,0.114749875,-0.003362924,5.35252271451611e-06,0.125936883,16531448.92,2.92097E+12,0.279043509,-0.005144849,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,0.00957845,-0.014723299
10,-3.95001327,-73.43022352,2010,4,100,298.608963,0.472286263,0.350722692,0.007018325,5.22071204759902e-06,0.143326156,-0.003399532,5.95964057646444e-06,0.137912468,16501079.44,3.13969E+12,0.226534804,-0.036356716,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,-0.009598966,-0.02675775
10,-3.95001327,-73.43022352,2011,4,100,298.5707753,0.397837939,0.416518892,0.007225297,5.35553496131649e-06,0.186433298,-0.003617755,6.2500161582743e-06,0.178798546,16350993.69,3.37303E+12,0.249046596,-0.066325022,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,0.016117648,-0.08244267
10,-3.95001327,-73.43022352,2012,4,100,298.5744832,0.378899412,0.482407606,0.007333638,6.50505079872691e-06,0.181179119,-0.0037227,7.54546770108655e-06,0.180317561,16319948.42,3.26332E+12,0.302677489,-0.124981186,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,0.020428912,-0.145410098
10,-3.95001327,-73.43022352,2013,4,100,298.5632579,0.379956771,0.576204794,0.007272551,5.70852740601068e-06,0.1593771,-0.003652199,6.68022546260562e-06,0.171219782,16339891.71,3.24277E+12,0.35538258,-0.149259589,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,0.032158009,-0.181417599
10,-3.95001327,-73.43022352,2014,4,100,298.4231618,0.27666454,0.595557759,0.007472803,5.04823294621981e-06,0.11232555,-0.003895549,6.0068909534838e-06,0.137665582,16099704.17,3.00912E+12,0.381978535,-0.121683935,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,0.031233048,-0.152916983
10,-3.95001327,-73.43022352,2015,4,100,298.4948425,0.387786453,0.518779388,0.007587303,5.44798510988842e-06,0.048063822,-0.00402061,6.83559194828698e-06,0.074754257,16048925.38,3.56024E+12,0.282811313,-0.040759226,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,0.026702203,-0.067461429
10,-3.95001327,-73.43022352,2016,4,100,298.634201,0.501228876,0.462936145,0.007621094,4.99135982690844e-06,0.014594795,-0.00405131,6.34104944453023e-06,0.042401445,16003624.42,3.85529E+12,0.204588587,0.077465294,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,0.027593592,0.049871703
10,-3.95001327,-73.43022352,2017,4,100,298.7364909,0.448124681,0.389475634,0.007586836,6.45479316848248e-06,0.013331048,-0.003997854,7.87949117858701e-06,0.032057516,16076976.42,3.52348E+12,0.155705958,0.170578194,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,0.001107458,0.169470736
10,-3.95001327,-73.43022352,2018,4,100,298.7610219,0.488777128,0.349831421,0.007574434,6.86589599452242e-06,0.052565548,-0.003970157,8.37853818265286e-06,0.063667665,16101749.69,3.78118E+12,0.141247509,0.18923816,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,-0.008686027,0.197924187
10,-3.95001327,-73.43022352,2019,4,100,298.7634989,0.397088208,0.366893853,0.007629115,7.2188891524041e-06,0.102777885,-0.004016727,8.39127892518076e-06,0.111264547,16064360.31,3.02761E+12,0.183147137,0.094800762,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,-0.001355079,0.096155841
10,-3.95001327,-73.43022352,2020,4,100,298.7979177,0.353665242,0.334094314,0.007213659,7.06050205502894e-06,0.158416634,-0.00358662,8.31252971032185e-06,0.161892063,16187296.13,3.24634E+12,0.183563261,-0.100384945,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,-0.014883787,-0.085501159
10,-3.95001327,-73.43022352,2021,4,100,298.7705129,0.401567547,0.300582528,0.007371059,7.53688315210697e-06,0.170181385,-0.003726866,8.76666464985025e-06,0.178399537,16269115.56,3.80477E+12,0.194157211,-0.22975259,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,-0.034483732,-0.195268858
10,-3.95001327,-73.43022352,2022,4,100,298.816335,0.413887534,0.285881115,0.006962419,9.64772960975922e-06,0.172414846,-0.003514354,9.30940799072349e-06,0.181976482,15475912.11,1.12622E+13,0.233343773,-0.301153903,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,-0.027196034,-0.273957869
10,-3.95001327,-73.43022352,2023,4,100,298.9712067,0.672893878,0.286874954,0.005635622,1.01878794123261e-05,0.264899318,-0.002795458,7.34029390906618e-06,0.205739572,12884322.05,2.96292E+13,0.403872216,-0.288261976,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,-0.034902733,-0.253359243
10,-3.95001327,-73.43022352,2024,4,100,299.1552124,0.884999543,0.373743966,0.005644162,1.25636828995018e-05,0.368578859,-0.002904511,9.49026383589717e-06,0.223477662,12550225.72,3.30955E+13,0.594392299,-0.111834285,5429.978516,0,121.0647888,0,-226.9129944,0,0,-69.40198517,-0.030802871,-0.081031414
11,-1.70999799,-51.45000117,2000,4,100,298.7610474,2.067884978,NaN,0.006995607,3.04139086206714e-05,NaN,-0.003816642,3.26555106696532e-05,NaN,16641534.67,1.7897E+13,NaN,NaN,47670.25,-0.057028428,126.2611008,-326.5518188,0,0,0,-21.42835617,NaN,NaN
