sampleID,sampleLat,sampleLon,year,window_years,fc,t2m_mean,t2m_var,t2m_ac,tp_mean,tp_var,tp_ac,def_mean,def_var,def_ac,ssrd_mean,ssrd_var,ssrd_ac,TAC_EVI2_bimonthly_24,Coef1,Coef2,Coef3,Coef4,Coef5,Coef6,Coef7,Coef8,diff,eTAC
8,-3.94982743,-73.43000317,2024,4,100,299.1410522,0.870945021,0.369435645,0.005854093,1.25E-05,0.306815227,-0.003027619,9.21E-06,0.142692436,12555869.68,3.3149E+13,0.59468841,-0.229964095,1693.01709,0.005463442,132.3583069,0,-162.1535797,0,0,-46.14978027,-0.005974319,-0.223989776
9,-3.95022566,-73.4299899,2000,4,100,297.9804484,0.52765047,NaN,0.007729567,2.73E-06,NaN,-0.004177573,3.24E-06,NaN,16014856.33,4.31517E+12,NaN,NaN,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,NaN,NaN
9,-3.95022566,-73.4299899,2001,4,100,298.0622762,0.545425446,NaN,0.007466685,3.54E-06,NaN,-0.003904698,4.01E-06,NaN,16163969.79,3.80533E+12,NaN,NaN,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,NaN,NaN
9,-3.95022566,-73.4299899,2002,4,100,298.1857368,0.498645752,NaN,0.007291485,3.66E-06,NaN,-0.003732481,4.23E-06,NaN,16203141.03,3.62234E+12,NaN,NaN,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,NaN,NaN
9,-3.95022566,-73.4299899,2003,4,100,298.2323863,0.495514601,NaN,0.007210127,3.63E-06,NaN,-0.00365398,4.23E-06,NaN,16194875.42,3.50158E+12,NaN,NaN,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,NaN,NaN
9,-3.95022566,-73.4299899,2004,4,100,298.361084,0.560660682,0.427722264,0.006863207,3.41E-06,-0.078040163,-0.003294499,4.06E-06,-0.007956569,16301111.02,3.42285E+12,0.387603358,0.45563717,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,0,0.45563717
9,-3.95022566,-73.4299899,2005,4,100,298.5168813,0.489408516,0.41934647,0.006722676,3.28E-06,-0.082865139,-0.003122975,4.11E-06,-0.022585556,16416838.96,3.46182E+12,0.341884045,0.403664779,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,0.005397062,0.398267717
9,-3.95022566,-73.4299899,2006,4,100,298.557958,0.478677138,0.413041517,0.006616052,3.18E-06,-0.031182933,-0.002975517,3.89E-06,0.024699007,16557105.33,3.2263E+12,0.354563669,0.34908562,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.00197747,0.35106309
9,-3.95022566,-73.4299899,2007,4,100,298.6074219,0.493434264,0.38673474,0.0065257,3.77E-06,-0.01128323,-0.002866749,4.42E-06,0.035533126,16697277.31,3.14427E+12,0.349543893,0.332113396,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.002731422,0.334844818
9,-3.95022566,-73.4299899,2008,4,100,298.5800476,0.38345331,0.37275573,0.006737719,4.11E-06,0.044422796,-0.00307773,4.75E-06,0.072116281,16709675.04,2.8774E+12,0.310223162,0.287592892,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.003986124,0.291579015
9,-3.95022566,-73.4299899,2009,4,100,298.512502,0.404847652,0.348286627,0.006988637,4.72E-06,0.114749875,-0.003362924,5.35E-06,0.125936883,16531448.92,2.92097E+12,0.279043509,0.279901406,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.008412982,0.288314388
9,-3.95022566,-73.4299899,2010,4,100,298.608963,0.472286263,0.350722692,0.007018325,5.22E-06,0.143326156,-0.003399532,5.96E-06,0.137912468,16501079.44,3.13969E+12,0.226534804,0.329586692,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.036427639,0.366014331
9,-3.95022566,-73.4299899,2011,4,100,298.5707753,0.397837939,0.416518892,0.007225297,5.36E-06,0.186433298,-0.003617755,6.25E-06,0.178798546,16350993.69,3.37303E+12,0.249046596,0.362148795,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.016981307,0.379130103
9,-3.95022566,-73.4299899,2012,4,100,298.5744832,0.378899412,0.482407606,0.007333638,6.51E-06,0.181179119,-0.0037227,7.55E-06,0.180317561,16319948.42,3.26332E+12,0.302677489,0.405265687,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,0.016454708,0.388810979
9,-3.95022566,-73.4299899,2013,4,100,298.5632579,0.379956771,0.576204794,0.007272551,5.71E-06,0.1593771,-0.003652199,6.68E-06,0.171219782,16339891.71,3.24277E+12,0.35538258,0.447041586,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.011310579,0.458352165
9,-3.95022566,-73.4299899,2014,4,100,298.4231618,0.27666454,0.595557759,0.007472803,5.05E-06,0.11232555,-0.003895549,6.01E-06,0.137665582,16099704.17,3.00912E+12,0.381978535,0.433811851,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.027714398,0.461526249
9,-3.95022566,-73.4299899,2015,4,100,298.4948425,0.387786453,0.518779388,0.007587303,5.45E-06,0.048063822,-0.00402061,6.84E-06,0.074754257,16048925.38,3.56024E+12,0.282811313,0.432941113,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.007469583,0.440410697
9,-3.95022566,-73.4299899,2016,4,100,298.634201,0.501228876,0.462936145,0.007621094,4.99E-06,0.014594795,-0.00405131,6.34E-06,0.042401445,16003624.42,3.85529E+12,0.204588587,0.400647571,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.022634009,0.42328158
9,-3.95022566,-73.4299899,2017,4,100,298.7364909,0.448124681,0.389475634,0.007586836,6.45E-06,0.013331048,-0.003997854,7.88E-06,0.032057516,16076976.42,3.52348E+12,0.155705958,0.313362212,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.002090718,0.315452931
9,-3.95022566,-73.4299899,2018,4,100,298.7610219,0.488777128,0.349831421,0.007574434,6.87E-06,0.052565548,-0.003970157,8.38E-06,0.063667665,16101749.69,3.78118E+12,0.141247509,0.222378159,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,0.01233456,0.2100436
9,-3.95022566,-73.4299899,2019,4,100,298.7634989,0.397088208,0.366893853,0.007629115,7.22E-06,0.102777885,-0.004016727,8.39E-06,0.111264547,16064360.31,3.02761E+12,0.183147137,0.076173724,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,0.005878107,0.070295618
9,-3.95022566,-73.4299899,2020,4,100,298.7979177,0.353665242,0.334094314,0.007213659,7.06E-06,0.158416634,-0.00358662,8.31E-06,0.161892063,16187296.13,3.24634E+12,0.183563261,-0.023835442,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.01441161,-0.009423832
9,-3.95022566,-73.4299899,2021,4,100,298.7705129,0.401567547,0.300582528,0.007371059,7.54E-06,0.170181385,-0.003726866,8.77E-06,0.178399537,16269115.56,3.80477E+12,0.194157211,-0.032593447,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.013075705,-0.019517741
9,-3.95022566,-73.4299899,2022,4,100,298.816335,0.413887534,0.285881115,0.006962419,9.65E-06,0.172414846,-0.003514354,9.31E-06,0.181976482,15475912.11,1.12622E+13,0.233343773,-0.046709204,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.020085694,-0.02662351
9,-3.95022566,-73.4299899,2023,4,100,298.9712067,0.672893878,0.286874954,0.005635622,1.02E-05,0.264899318,-0.002795458,7.34E-06,0.205739572,12884322.05,2.96292E+13,0.403872216,-0.044648436,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.041710129,-0.002938307
9,-3.95022566,-73.4299899,2024,4,100,299.1552124,0.884999543,0.373743966,0.005644162,1.26E-05,0.368578859,-0.002904511,9.49E-06,0.223477662,12550225.72,3.30955E+13,0.594392299,-0.047819642,25231.30859,-0.026656132,167.1459808,-66.8587265,-243.9965515,-86.80257416,0,-73.09857941,-0.070429991,0.022610349
10,-3.95001327,-73.43022352,2000,4,100,297.9804484,0.52765047,NaN,0.007729567,2.73E-06,NaN,-0.004177573,3.24E-06,NaN,16014856.33,4.31517E+12,NaN,NaN,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,NaN,NaN
10,-3.95001327,-73.43022352,2001,4,100,298.0622762,0.545425446,NaN,0.007466685,3.54E-06,NaN,-0.003904698,4.01E-06,NaN,16163969.79,3.80533E+12,NaN,NaN,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,NaN,NaN
10,-3.95001327,-73.43022352,2002,4,100,298.1857368,0.498645752,NaN,0.007291485,3.66E-06,NaN,-0.003732481,4.23E-06,NaN,16203141.03,3.62234E+12,NaN,NaN,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,NaN,NaN
10,-3.95001327,-73.43022352,2003,4,100,298.2323863,0.495514601,NaN,0.007210127,3.63E-06,NaN,-0.00365398,4.23E-06,NaN,16194875.42,3.50158E+12,NaN,NaN,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,NaN,NaN
10,-3.95001327,-73.43022352,2004,4,100,298.361084,0.560660682,0.427722264,0.006863207,3.41E-06,-0.078040163,-0.003294499,4.06E-06,-0.007956569,16301111.02,3.42285E+12,0.387603358,0.241983587,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,0,0.241983587
10,-3.95001327,-73.43022352,2005,4,100,298.5168813,0.489408516,0.41934647,0.006722676,3.28E-06,-0.082865139,-0.003122975,4.11E-06,-0.022585556,16416838.96,3.46182E+12,0.341884045,0.162600493,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,0.012844628,0.149755865
10,-3.95001327,-73.43022352,2006,4,100,298.557958,0.478677138,0.413041517,0.006616052,3.18E-06,-0.031182933,-0.002975517,3.89E-06,0.024699007,16557105.33,3.2263E+12,0.354563669,0.138187838,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,0.009304914,0.128882924
10,-3.95001327,-73.43022352,2007,4,100,298.6074219,0.493434264,0.38673474,0.0065257,3.77E-06,-0.01128323,-0.002866749,4.42E-06,0.035533126,16697277.31,3.14427E+12,0.349543893,0.118905914,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,0.004228657,0.114677257
10,-3.95001327,-73.43022352,2008,4,100,298.5800476,0.38345331,0.37275573,0.006737719,4.11E-06,0.044422796,-0.00307773,4.75E-06,0.072116281,16709675.04,2.8774E+12,0.310223162,0.078352066,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,-0.008492833,0.0868449
10,-3.95001327,-73.43022352,2009,4,100,298.512502,0.404847652,0.348286627,0.006988637,4.72E-06,0.114749875,-0.003362924,5.35E-06,0.125936883,16531448.92,2.92097E+12,0.279043509,0.062723575,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,-0.008384685,0.07110826
10,-3.95001327,-73.43022352,2010,4,100,298.608963,0.472286263,0.350722692,0.007018325,5.22E-06,0.143326156,-0.003399532,5.96E-06,0.137912468,16501079.44,3.13969E+12,0.226534804,0.034769652,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,-0.031791598,0.06656125
10,-3.95001327,-73.43022352,2011,4,100,298.5707753,0.397837939,0.416518892,0.007225297,5.36E-06,0.186433298,-0.003617755,6.25E-06,0.178798546,16350993.69,3.37303E+12,0.249046596,0.013470885,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,-0.007265587,0.020736472
10,-3.95001327,-73.43022352,2012,4,100,298.5744832,0.378899412,0.482407606,0.007333638,6.51E-06,0.181179119,-0.0037227,7.55E-06,0.180317561,16319948.42,3.26332E+12,0.302677489,-0.027401868,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,-0.010662284,-0.016739584
10,-3.95001327,-73.43022352,2013,4,100,298.5632579,0.379956771,0.576204794,0.007272551,5.71E-06,0.1593771,-0.003652199,6.68E-06,0.171219782,16339891.71,3.24277E+12,0.35538258,-0.051945639,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,-0.038327446,-0.013618193
10,-3.95001327,-73.43022352,2014,4,100,298.4231618,0.27666454,0.595557759,0.007472803,5.05E-06,0.11232555,-0.003895549,6.01E-06,0.137665582,16099704.17,3.00912E+12,0.381978535,-0.039071037,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,-0.001751824,-0.037319213
10,-3.95001327,-73.43022352,2015,4,100,298.4948425,0.387786453,0.518779388,0.007587303,5.45E-06,0.048063822,-0.00402061,6.84E-06,0.074754257,16048925.38,3.56024E+12,0.282811313,0.006012365,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,0.021716021,-0.015703656
10,-3.95001327,-73.43022352,2016,4,100,298.634201,0.501228876,0.462936145,0.007621094,4.99E-06,0.014594795,-0.00405131,6.34E-06,0.042401445,16003624.42,3.85529E+12,0.204588587,0.085236724,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,0.016068533,0.069168191
10,-3.95001327,-73.43022352,2017,4,100,298.7364909,0.448124681,0.389475634,0.007586836,6.45E-06,0.013331048,-0.003997854,7.88E-06,0.032057516,16076976.42,3.52348E+12,0.155705958,0.148625787,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,-0.005401612,0.154027399
10,-3.95001327,-73.43022352,2018,4,100,298.7610219,0.488777128,0.349831421,0.007574434,6.87E-06,0.052565548,-0.003970157,8.38E-06,0.063667665,16101749.69,3.78118E+12,0.141247509,0.158822734,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,-0.023579068,0.182401801
10,-3.95001327,-73.43022352,2019,4,100,298.7634989,0.397088208,0.366893853,0.007629115,7.22E-06,0.102777885,-0.004016727,8.39E-06,0.111264547,16064360.31,3.02761E+12,0.183147137,0.073791562,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,0.013046767,0.060744796
10,-3.95001327,-73.43022352,2020,4,100,298.7979177,0.353665242,0.334094314,0.007213659,7.06E-06,0.158416634,-0.00358662,8.31E-06,0.161892063,16187296.13,3.24634E+12,0.183563261,-0.107734763,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,-0.020823354,-0.086911409
10,-3.95001327,-73.43022352,2021,4,100,298.7705129,0.401567547,0.300582528,0.007371059,7.54E-06,0.170181385,-0.003726866,8.77E-06,0.178399537,16269115.56,3.80477E+12,0.194157211,-0.22436756,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,-0.027299631,-0.197067929
10,-3.95001327,-73.43022352,2022,4,100,298.816335,0.413887534,0.285881115,0.006962419,9.65E-06,0.172414846,-0.003514354,9.31E-06,0.181976482,15475912.11,1.12622E+13,0.233343773,-0.30006417,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,-0.031536311,-0.268527859
10,-3.95001327,-73.43022352,2023,4,100,298.9712067,0.672893878,0.286874954,0.005635622,1.02E-05,0.264899318,-0.002795458,7.34E-06,0.205739572,12884322.05,2.96292E+13,0.403872216,-0.319057221,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,-0.017169551,-0.30188767
10,-3.95001327,-73.43022352,2024,4,100,299.1552124,0.884999543,0.373743966,0.005644162,1.26E-05,0.368578859,-0.002904511,9.49E-06,0.223477662,12550225.72,3.30955E+13,0.594392299,-0.186962373,5387.852539,0,125.807457,0,-201.5751343,0,-7.279747486,-35.33968735,-0.036504084,-0.150458289
11,-1.70999799,-51.45000117,2000,4,100,298.7610474,2.067884978,NaN,0.006995607,3.04E-05,NaN,-0.003816642,3.27E-05,NaN,16641534.67,1.7897E+13,NaN,NaN,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,NaN,NaN
11,-1.70999799,-51.45000117,2001,4,100,298.9186401,2.17478137,NaN,0.006397014,2.36E-05,NaN,-0.003164885,2.52E-05,NaN,16891357.88,1.56854E+13,NaN,NaN,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,NaN,NaN
11,-1.70999799,-51.45000117,2002,4,100,299.1298557,2.109393317,NaN,0.006350659,2.49E-05,NaN,-0.003146597,2.53E-05,NaN,17218752.22,1.44121E+13,NaN,NaN,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,NaN,NaN
11,-1.70999799,-51.45000117,2003,4,100,299.190801,1.924178557,NaN,0.006229167,2.42E-05,NaN,-0.00298548,2.50E-05,NaN,17230957.94,1.36601E+13,NaN,NaN,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,NaN,NaN
11,-1.70999799,-51.45000117,2004,4,100,299.3867188,1.926772052,0.270330591,0.006095023,2.60E-05,-0.1367603,-0.002822766,2.67E-05,-0.150415037,17423735.67,1.29187E+13,0.155790718,-0.23483513,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,0,-0.23483513
11,-1.70999799,-51.45000117,2005,4,100,299.6102651,1.842128037,0.357012638,0.006272443,3.05E-05,-0.138093005,-0.003042093,3.08E-05,-0.156384046,17589179.73,1.23211E+13,0.226714421,-0.200901654,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,0.021847288,-0.222748943
11,-1.70999799,-51.45000117,2006,4,100,299.5940094,1.916410097,0.368995297,0.006168216,2.89E-05,-0.139613622,-0.002921668,2.98E-05,-0.155617559,17423123.52,1.28762E+13,0.245900081,-0.200901654,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,0.016806337,-0.217707991
11,-1.70999799,-51.45000117,2007,4,100,299.614502,1.822233289,0.381749147,0.006081666,2.77E-05,-0.12081918,-0.002823204,2.85E-05,-0.131077068,17471988.21,1.23792E+13,0.26713734,-0.200901654,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,0.001060553,-0.201962208
11,-1.70999799,-51.45000117,2008,4,100,299.5508321,1.811477722,0.446551456,0.005994617,2.34E-05,-0.106356683,-0.00274209,2.40E-05,-0.113233688,17393683.38,1.1924E+13,0.305085941,-0.160181484,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,-0.009670987,-0.150510497
11,-1.70999799,-51.45000117,2009,4,100,299.4709981,2.122956225,0.437349399,0.006540165,3.05E-05,0.005959856,-0.00329767,3.12E-05,0.006780383,17209522.04,1.34816E+13,0.30063406,NaN,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,-0.012807015,NaN
11,-1.70999799,-51.45000117,2010,4,100,299.6109975,1.884134332,0.486399926,0.00659151,3.11E-05,0.13007733,-0.003265359,3.22E-05,0.136333025,17448305.27,1.23628E+13,0.333480418,0.209459505,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,0.011036855,0.19842265
11,-1.70999799,-51.45000117,2011,4,100,299.62058,2.155274011,0.541146757,0.007057476,3.68E-05,0.223516709,-0.003744752,3.82E-05,0.229646146,17360390.02,1.30248E+13,0.348282278,0.209459505,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,-0.014485283,0.223944788
11,-1.70999799,-51.45000117,2012,4,100,299.7450562,2.154962688,0.528114106,0.006780741,3.67E-05,0.33224846,-0.003463923,3.75E-05,0.342064102,17625114.98,1.1942E+13,0.369241144,0.209459505,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,-0.004222268,0.213681773
11,-1.70999799,-51.45000117,2013,4,100,299.7063649,1.590964043,0.541000816,0.005956056,2.38E-05,0.327224461,-0.002537556,2.48E-05,0.337472346,17668606.19,9.46633E+12,0.380350304,0.209459505,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,-0.000856679,0.210316184
11,-1.70999799,-51.45000117,2014,4,100,299.5655365,1.783783786,0.468271292,0.005933628,2.33E-05,0.307386006,-0.002590242,2.38E-05,0.316682041,17434158.46,1.05885E+13,0.346676925,0.45425149,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,0.023058406,0.431193084
11,-1.70999799,-51.45000117,2015,4,100,299.7055766,1.975244968,0.385622451,0.0054394,1.80E-05,0.291215364,-0.002149325,1.72E-05,0.300196525,17699349.92,1.05618E+13,0.34687514,0.459398561,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,0.034099251,0.42529931
11,-1.70999799,-51.45000117,2016,4,100,299.7858531,1.666795576,0.428934724,0.005679631,1.91E-05,0.260911259,-0.002363508,1.88E-05,0.250230134,17594273,1.05831E+13,0.351098508,0.441782077,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,0.006569148,0.435212929
11,-1.70999799,-51.45000117,2017,4,100,299.8667806,1.81945616,0.500528515,0.006009413,2.42E-05,0.255336828,-0.00276663,2.33E-05,0.226655329,17667306.58,1.13331E+13,0.375342511,0.445335586,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,0.044022206,0.40131338
11,-1.70999799,-51.45000117,2018,4,100,299.8794708,1.811068408,0.612172622,0.005969086,2.26E-05,0.26647807,-0.002706282,2.18E-05,0.22276085,17658730.79,1.04681E+13,0.386127091,0.481052449,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,0.028528898,0.452523551
11,-1.70999799,-51.45000117,2019,4,100,299.821523,1.534277642,0.694519963,0.005956604,2.06E-05,0.303765898,-0.002680438,2.03E-05,0.247321496,17403382.75,1.06845E+13,0.339973073,0.527627407,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,-0.001123364,0.528750771
11,-1.70999799,-51.45000117,2020,4,100,299.7667898,1.640146581,0.628376897,0.006069564,2.11E-05,0.326367271,-0.002817426,2.08E-05,0.28625179,17280499.56,1.15264E+13,0.276360395,0.573227693,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,-0.014745638,0.587973331
11,-1.70999799,-51.45000117,2021,4,100,299.6986949,1.429880629,0.519601481,0.005905939,1.63E-05,0.297652206,-0.00257178,1.65E-05,0.266452538,17222475.54,1.04525E+13,0.18883407,0.539287063,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,0.008599765,0.530687298
11,-1.70999799,-51.45000117,2022,4,100,299.7006531,1.350937211,0.416607688,0.006204995,2.30E-05,0.249386038,-0.003015261,2.24E-05,0.216060316,16189426,1.5786E+13,0.145738534,0.440050143,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,-0.026333262,0.466383405
11,-1.70999799,-51.45000117,2023,4,100,299.8599192,1.868527844,0.380723585,0.005487595,2.35E-05,0.244258738,-0.002810551,2.05E-05,0.175283676,13634350.97,2.7991E+13,0.304811726,0.342748879,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,-0.025345388,0.368094266
11,-1.70999799,-51.45000117,2024,4,100,300.1019491,2.266220354,0.457371358,0.004920362,2.27E-05,0.272980177,-0.002405998,1.93E-05,0.154154704,13455130.84,3.24968E+13,0.484181485,0.262440234,44320.75,-0.052703626,12.03702736,-294.7853394,0,0,-13.09659195,-42.78959656,-0.009980294,0.272420528
12,-1.70999351,-51.44970549,2000,4,100,298.8450317,2.04989972,NaN,0.007148974,3.17E-05,NaN,-0.003863278,3.66E-05,NaN,16713681.5,1.7899E+13,NaN,NaN,9044.503906,-0.004831819,0,-228.4733734,0,13.36215305,-23.83403969,-26.50626564,NaN,NaN
12,-1.70999351,-51.44970549,2001,4,100,299.0160522,2.204829191,NaN,0.006539028,2.48E-05,NaN,-0.003199202,2.86E-05,NaN,16962322.63,1.57183E+13,NaN,NaN,9044.503906,-0.004831819,0,-228.4733734,0,13.36215305,-23.83403969,-26.50626564,NaN,NaN
12,-1.70999351,-51.44970549,2002,4,100,299.2265896,2.117139795,NaN,0.006459813,2.55E-05,NaN,-0.003115909,2.82E-05,NaN,17295859.11,1.44056E+13,NaN,NaN,9044.503906,-0.004831819,0,-228.4733734,0,13.36215305,-23.83403969,-26.50626564,NaN,NaN
12,-1.70999351,-51.44970549,2003,4,100,299.2898,1.939444652,NaN,0.006328655,2.48E-05,NaN,-0.002953526,2.77E-05,NaN,17312086.06,1.36873E+13,NaN,NaN,9044.503906,-0.004831819,0,-228.4733734,0,13.36215305,-23.83403969,-26.50626564,NaN,NaN
12,-1.70999351,-51.44970549,2004,4,100,299.4904785,1.950474288,0.277491331,0.006142969,2.62E-05,-0.153954614,-0.002732613,2.88E-05,-0.164750467,17508874.79,1.29681E+13,0.15843095,0.640379661,9044.503906,-0.004831819,0,-228.4733734,0,13.36215305,-23.83403969,-26.50626564,0,0.640379661
12,-1.70999351,-51.44970549,2005,4,100,299.713089,1.849028254,0.359848071,0.0062918,3.06E-05,-0.148105397,-0.002898192,3.29E-05,-0.162582937,17678445.69,1.23509E+13,0.227688488,0.513337144,9044.503906,-0.004831819,0,-228.4733734,0,13.36215305,-23.83403969,-26.50626564,-0.012600943,0.525938087
12,-1.70999351,-51.44970549,2006,4,100,299.7023671,1.936576545,0.368929568,0.00618926,2.93E-05,-0.146358534,-0.002799514,3.22E-05,-0.158370239,17509928.44,1.29443E+13,0.24638103,0.513337144,9044.503906,-0.004831819,0,-228.4733734,0,13.36215305,-23.83403969,-26.50626564,0.003409399,0.509927745
12,-1.70999351,-51.44970549,2007,4,100,299.7246094,1.842952513,0.381192977,0.006114836,2.83E-05,-0.126349221,-0.002712231,3.10E-05,-0.133439153,17557109.75,1.2399E+13,0.268337207,0.513337144,9044.503906,-0.004831819,0,-228.4733734,0,13.36215305,-23.83403969,-26.50626564,-0.004669619,0.518006763
12,-1.70999351,-51.44970549,2008,4,100,299.665741,1.853077226,0.443582372,0.006058996,2.42E-05,-0.107069818,-0.002671729,2.66E-05,-0.110257496,17475560.17,1.19509E+13,0.306683387,0.360886124,9044.503906,-0.004831819,0,-228.4733734,0,13.36215305,-23.83403969,-26.50626564,-0.034859902,0.395746026
12,-1.70999351,-51.44970549,2009,4,100,299.588267,2.182861566,0.433540204,0.00658906,3.06E-05,0.000680657,-0.003222146,3.35E-05,0.00252576,17284871.42,1.35394E+13,0.30446264,NaN,9044.503906,-0.004831819,0,-228.4733734,0,13.36215305,-23.83403969,-26.50626564,-0.003094789,NaN
