sampleID,sampleLat,sampleLon,t2m_ave,t2m_var,t2m_ac,tp_ave,tp_var,tp_ac,def_ave,def_var,def_ac,ssrd_ave,ssrd_var,ssrd_ac,fc
2921,-21.2,-46.7,293.487805175781,4.1175876298178,0.143622390223191,0.00473348958283244,1.79534912721525e-05,0.0603014335399218,0.00741623004143018,2.62784059612145e-05,0.105131765586831,18102970.2216667,15103157925879.8,0.107856462146199,59
2922,-3.9,-63.9,299.233970540365,0.854042675909124,0.462331295775229,0.00728912462528873,1.24337790294777e-05,0.136665026998039,0.011001456703234,1.32626234032821e-05,0.156464042481215,16020951.0083333,9755836256836.85,0.243778373980961,99
2924,-12.8,-69.4,298.030630696615,1.53380919312089,0.264592190647182,0.00723529781253698,2.86052210784924e-05,-0.00136698220434144,0.0108431327998793,3.27466600632624e-05,0.0321233245774781,16244866.425,10631041110301.9,0.102738082137312,100
2925,-2,-69.2,298.431457519531,0.566647109030481,0.49625827100924,0.00798142888447425,8.39283939601229e-06,0.181524178238474,0.0114713732884654,9.07357472736516e-06,0.188910801105604,15379081.905,9372728158152.01,0.293308122297167,100
2926,-21.6,-42,296.840376790365,4.65586254766487,0.278251884218392,0.00292728271810726,7.27927614434109e-06,0.0558604096145118,0.00557911403331673,1.21061592953036e-05,0.148834577625617,16497025.1116667,17205170348105.5,0.191541712204696,94
2930,-14.8,-68.4,291.015943196615,1.35454933727,0.239148529828436,0.00692689083846441,2.06344804326538e-05,0.089922380741804,0.00958855255060674,2.3265038711159e-05,0.102167422557492,14713487.8916667,9989781136434.19,0.136196281907086,0
2931,-2.5,-72.9,298.411607259115,0.554807268663527,0.37950322046738,0.00748371833954783,6.95256206995351e-06,0.161911401032869,0.0109999474714277,7.76359385942288e-06,0.178778743509181,15586945.3583333,9828678624472.38,0.261999250040891,100
2934,-7.9,-69.1,298.439074707031,0.8337825553174,0.474046830751496,0.00565563401306766,1.04908918638774e-05,0.294322260294422,0.00923316658884384,1.220141773388e-05,0.334984804879876,16428149.5883333,9940882500725.84,0.33958579718043,100
2935,-21.1,-42.5,294.795070800781,5.1514103666536,0.194283406519288,0.00398965978394699,1.36765243747714e-05,0.0209652956864711,0.00655004426081481,1.92612074140854e-05,0.0599518287329829,16460981.6416667,16076746797029.6,0.171734733405849,0
2936,-19.5,-61.7,298.152089029948,8.58591390143204,0.119631017291716,0.00236283038539113,2.84841713752931e-06,0.138512314414683,0.00462603408173891,7.80405480605581e-06,0.305708363526808,16603378.6816667,21315873556329,0.218808975535336,47
2937,-16.6,-62.5,297.774901529948,3.9614167083858,0.0902842183638467,0.00315893332970518,6.11636102847172e-06,0.0166151971959835,0.00598617697786419,1.09678470011771e-05,0.105451782663356,17291180.7183333,14063971770009.5,0.177882425167747,0
2939,-18.5,-61.3,298.434159342448,6.73905762719404,0.114652222637143,0.0026728956917456,3.56572862320624e-06,0.0855138577307193,0.00523817846435122,9.81737136892135e-06,0.255975458530903,17137090.3616667,18814769035422.3,0.230936760557954,48
2940,0.4,-73.5,297.861984863281,0.74632764264692,0.304884488560349,0.00739053441163075,7.60503470874444e-06,0.0402389152803879,0.0110411455477394,7.8501644586752e-06,0.0753812448444781,15547729.4283333,11264329392058.5,0.115501183049113,100
2941,-14.4,-49.5,299.478599446615,2.55734863880021,0.330619725210779,0.00357990440597575,1.55689696445652e-05,-0.0721026429611722,0.00633181786160113,2.43167619670488e-05,0.0369974937332706,18810948.2983333,12224541847053.8,0.0666891693290523,0
2942,-15,-70.9,278.479706217448,1.40814508730685,0.446669270167881,0.00379674047774036,1.07786431725662e-05,0.0659605214414107,0.00591732032052884,1.55743361125791e-05,0.15553368624326,22803804.535,19393599052448.9,0.250994005856782,0
2944,-1.6,-60.6,298.789120279948,1.14745048738975,0.527876029951921,0.00818627131578978,1.83488521021562e-05,0.198602523615628,0.0117559870326659,1.78996054536178e-05,0.207009446747334,15410667.525,10551644955494.5,0.306996534623905,100
2946,-15.3,-56.5,299.672004394531,2.48608566022836,0.222171919681211,0.00298070012695822,8.68621672365809e-06,0.0187066628301738,0.00552234247896555,1.5659785459553e-05,0.119916274199622,18602279.6,11982921387362.2,0.0965046910549846,56
2950,0.3,-70.5,297.923456217448,0.532660918657729,0.424907276295591,0.00755511622798319,7.60206138608375e-06,0.10092220430438,0.0111725442414172,7.7884536143851e-06,0.122322584764243,15626048.3116667,10014952500587,0.147256315230752,100
2953,-3.6,-61.4,299.387460123698,0.977790474611913,0.482491209714841,0.00780496691528242,1.56635231142904e-05,0.124440511386476,0.0115097797089644,1.51323811869105e-05,0.141194919554618,15668818.9983333,10366023707639.7,0.260994524043032,0
2954,-9.9,-71.7,297.886984863281,0.866708048723613,0.404867610520775,0.00524870262372133,1.10619052773946e-05,0.177043301208103,0.00868186271329857,1.43025591537465e-05,0.225768844292306,16697737.2516667,9908449269581.75,0.112915180087396,100
2955,-21.5,-41.9,296.066262207031,4.61811283571066,0.271414390841804,0.00289504806399539,7.06273131348527e-06,0.0552331865036603,0.00552214184043502,1.26919356855205e-05,0.163385710539398,16619508.485,17663951557733.6,0.187873834933986,96
2959,-7.6,-72.2,298.307375488281,0.761508376496691,0.452017708336565,0.00575317667845714,9.43481342252049e-06,0.182526624884389,0.00935818633268354,1.1274903960613e-05,0.193334367344277,16364417.3383333,9898418337779.32,0.317073071776524,100
2964,-2,-62,298.851841634115,0.866843099744955,0.484003315377095,0.00782929576409515,1.22614953104856e-05,0.219653784414657,0.01146031134238,1.19861180830164e-05,0.233046477786612,15395670.6616667,9926042187133.86,0.252172296119789,100
2970,-9.6,-67.2,298.711750488281,1.10008586057652,0.378725780767776,0.00538885998604504,1.30431159410432e-05,0.243279217447193,0.00871923798294423,1.6584912662752e-05,0.309550503918151,16726153.035,10281424814958.2,0.2968386122429,100
2971,-4,-72.8,298.397095540365,0.517389355494559,0.436980172916806,0.00753755209269002,6.98806988893314e-06,0.147495145939166,0.0110905401571654,8.13363228356004e-06,0.150438752870827,15656014.765,9733069201120.69,0.346247903783224,100
2972,-14.3,-65,298.796620279948,2.1523846249191,0.136779940051992,0.00496577563014701,1.43458532957439e-05,0.0866815092571919,0.00855722091100688,1.96174081713369e-05,0.146414849170642,17094045.675,11339070880107.4,0.217137868231212,98
2973,-10,-64.7,298.787089029948,1.09320138388188,0.434782401310919,0.00577382356683302,1.68033992855184e-05,0.184505300354758,0.00920351103547849,1.94328697786215e-05,0.246968274310982,16821005.4116667,10569163132139.9,0.260284354540119,97
2979,-11.1,-73.5,297.016796061198,0.923349005043041,0.413666709600381,0.00558252354744279,1.34092849450008e-05,-0.0200981452318147,0.00880136713356478,1.54968481651e-05,0.0498584835124873,16410117.635,9977696917770.51,0.085007067685574,100
2980,-20.6,-49.5,297.055917154948,4.35473768699063,0.172833266807926,0.00339414636799631,1.10077392204078e-05,0.00876076682069923,0.00627396091703512,1.83675365548364e-05,0.111880277906378,18388123.2,15615673769855.8,0.114306891699703,0
2983,-16.8,-53.5,296.845018717448,2.16952545694616,0.212724499108509,0.00363926708986185,1.30182896974354e-05,-0.0234149438928313,0.00637840107371232,2.17077104077269e-05,0.0823150657601908,18526089.0866667,11883655576570.1,0.111138163038027,74
2985,-18,-54.2,298.769895019531,3.00313399088622,0.171818035246765,0.00347379380625095,1.07684362539401e-05,0.0170159222449794,0.00613140743479486,1.84074543572037e-05,0.126603167452793,18546450.1133333,13644985899904.8,0.132245225177974,95
2990,-20.5,-44.6,293.961223144531,3.97922158646544,0.164057914209307,0.00316010170766731,1.05092446835572e-05,0.0407132081521156,0.00569056375102718,1.67388092735339e-05,0.106368850997103,17787843.24,14419481260593.7,0.116746122246099,0
2992,-6,-73.7,298.527779134115,0.682029775336567,0.483918359369512,0.00660492997956074,7.46995824077974e-06,0.223503294414503,0.0101598821117659,8.58853162826897e-06,0.239179118014916,15959318.0883333,9574489218415.26,0.352436702360806,97
2995,-3.9,-64.7,298.817421061198,0.754382438810507,0.463836363313784,0.00751183292197917,1.10277106071575e-05,0.133748424575495,0.0112145905133608,1.17520567165791e-05,0.149323839556901,15794776.7083333,9270886082476.25,0.237076588860243,100
2997,-14.2,-50.9,300.452850748698,2.30222029040822,0.336632449742712,0.00375106506855805,1.62137944764947e-05,-0.12303420921679,0.00667297075377424,2.43865680621269e-05,-0.0456930122008961,18633133.2283333,11624167682535.4,0.0908430188623501,0
2999,-1.1,-59.6,298.913410644531,1.34876551044625,0.536194943978431,0.00741383947461145,1.55502621612778e-05,0.218669472736091,0.0110679509229764,1.49929726234922e-05,0.237896157241491,15748570.5083333,11209608581923.2,0.266328461699139,99
3000,-13.3,-50.8,300.581529134115,2.45269858120211,0.353472180664188,0.00385281268060036,1.64485918277444e-05,-0.0523851572355428,0.00660297154467382,2.55964510574499e-05,0.0205339119871229,18530966.395,11425157198624.1,0.0986441553540495,0
3001,0.5,-72.9,297.754940592448,0.755719121522462,0.3311499128943,0.00772224775661016,8.60820355877609e-06,0.0558087225571123,0.0112396517953797,8.75824863244408e-06,0.0814040667282526,15569219.8116667,11074799719042.9,0.117574880534149,100
3004,-18.4,-52.6,295.764628092448,2.74930964204314,0.150842193763718,0.00389812932453613,1.31801136253566e-05,0.0309887648340246,0.00650257247448773,2.01495091457277e-05,0.106424068475874,18256894.4333333,12423544650691.3,0.124282286358772,0
3005,-22.3,-47.5,294.712915852865,5.49635383672074,0.15569466706697,0.00377877177501508,1.05402654696266e-05,0.0234962506077602,0.00673611635328371,1.66901014199809e-05,0.10189329156635,17894531.5883333,16068950350952.3,0.107041592633702,0
3006,-3.4,-60.9,299.652004394531,1.03436174826678,0.500031956614514,0.00800830636173487,1.78959040539094e-05,0.173867574583353,0.0116861491200204,1.68539831608131e-05,0.190289242973127,15833866.6916667,10813603548928,0.256409329887806,100
3012,-21.8,-48.9,296.644042154948,5.51962837945591,0.183043762845601,0.00303755420262841,7.68525852104004e-06,0.00552286946446397,0.00602746127486455,1.29621102121599e-05,0.124160133890863,18054727.6733333,16496825206567.5,0.0939858510414364,0
3016,-18.7,-46.9,293.910161946615,2.91372915311734,0.161285036044957,0.00363776714256441,1.40953628417046e-05,-0.0825448115992192,0.00580881916322843,1.99026332201078e-05,-0.0426993104405519,18282841.23,13572563022526,0.127468402579926,76
3019,-14.8,-61.7,298.057329915365,2.07733169679193,0.224371248767637,0.00399294255872216,1.10867260751603e-05,0.174873864224651,0.00719032388906574,1.74302736120603e-05,0.26580884785538,17512220.7516667,11567294740916.1,0.250016608859383,98
3023,-3,-62.7,298.985187988281,0.854779137482611,0.484749613534856,0.00768702681535312,1.21665626742619e-05,0.114947452231353,0.0114309375101584,1.28659574745417e-05,0.137900947933518,15718495.4483333,9775252095884.01,0.269949474226276,100
3025,-5,-57.8,299.025943196615,1.50970041994998,0.544639825037576,0.0067270399666207,1.62221919981479e-05,0.0995048035698955,0.0103207570645463,1.67013081783758e-05,0.166935958972693,16214101.3783333,10158851468445.2,0.268504480840152,100
3026,-19,-60.1,298.734315592448,7.2254358520549,0.121240088728351,0.00246822925457915,3.16154774110631e-06,0.113978487656846,0.00482747772571505,8.00112982413583e-06,0.285421386441746,17665726.58,20110361310016.5,0.224024631339764,79
3028,-8.1,-72.6,298.351060384115,0.764915349498773,0.440812922556767,0.00580578265498237,9.01252162601711e-06,0.242997537355229,0.00938264971695996,1.07685463782178e-05,0.2664205043155,16387427.2016667,9979256862672.04,0.300595958071089,100
3029,-12.2,-49.9,300.567681477865,2.33409547367954,0.358950854027553,0.00400990533233615,1.72326950245154e-05,-0.0402747878980901,0.00670090708783202,2.65519382483313e-05,0.0404106310204871,18653751.1383333,11627242713196.7,0.0716644722478612,96
3033,-16.8,-51.7,297.038039550781,2.23539445714608,0.232545281989292,0.00374630123618582,1.57936563060263e-05,-0.0576069773184883,0.00619794768057356,2.38902317358209e-05,0.0250745835825636,18299690.39,11636425366133.2,0.0880565660889109,0
3034,-0.5,-63.6,299.306939290365,1.01257311341688,0.49728604976271,0.00741695526463445,1.17433313803959e-05,0.0478712497789312,0.0111551363155013,1.14889317812752e-05,0.0530348654453809,15511417.6983333,10081102484810.8,0.281700426514064,100
3037,-2.7,-77.4,297.553306477865,0.649758121169265,0.402171823207029,0.00855389708517275,1.03432308326452e-05,0.108530720584644,0.0119899679303247,1.13483204953175e-05,0.12480651363942,15381786.9583333,11068144371052.7,0.235108779134556,100
3038,1.3,-54.2,298.157967936198,2.62445932180121,0.465641067740713,0.00476304290670669,1.51767930295657e-05,0.138417503883682,0.00776673974479005,1.73274715755613e-05,0.204819104847901,17038072.6683333,19067851882898.8,0.337502941542204,100
3043,-18.8,-63,297.615513509115,7.01831653740826,0.137601861302301,0.00236310017706273,4.10874806445047e-06,0.148588349440062,0.00464207690775462,1.00046458395486e-05,0.319004384784398,17002743.8316667,19910246782945.3,0.214709552145816,59
3044,-10.4,-66.8,298.689133300781,1.13494432414455,0.370051874965682,0.00519869367144565,1.23351427447473e-05,0.129161209806375,0.008694620062779,1.64326673510563e-05,0.205141959795078,16831159.585,10354937113259.8,0.251698262447541,100
3047,-0.9,-73.1,298.036997884115,0.630824675216457,0.331383821498562,0.0078657241340261,7.18937960599093e-06,0.0547350443572494,0.0114696184829033,7.69095710015491e-06,0.0770425430384959,15542732.4583333,10833792230975.7,0.150928272351496,100
3048,-0.6,-51.4,299.525461425781,1.54582167823378,0.495960016342282,0.0065208133054936,2.55158571553728e-05,0.186053114591062,0.00979971574241063,2.7921638320932e-05,0.230525019162701,16885715.5883333,17500290758220.3,0.356006188090314,99
3049,-0.3,-63.7,299.420259602865,1.06511729635057,0.498861957949961,0.0075507894839393,1.24984258531577e-05,0.116140597625896,0.0109197086916538,1.10181380802592e-05,0.0991761700846103,15673333.4216667,10279170997027.3,0.273972813290967,100
3050,-11.4,-51.5,300.284764811198,2.69789087329753,0.406504732670118,0.00417444070809192,1.60856721985442e-05,0.0132347533879223,0.00698726682155685,2.46066850631358e-05,0.097724677278198,18319156.3916667,11020479550280.7,0.1233660212924,100
3051,-12.5,-72,285.280559082031,0.658003556754278,0.499887532491142,0.00976688154565636,2.89148494787384e-05,-0.0167757108049562,0.0129140545014525,3.3083191576834e-05,0.00392552676746375,15471466.4116667,9081798572378.23,0.105908350195316,98
3052,-14.8,-55.1,299.198286946615,1.81171085063364,0.272430942812183,0.00331142052880978,1.16164636305071e-05,-0.00244342464851696,0.0057169577715005,1.93160436695976e-05,0.0811291611450528,18398795.1866667,11020555443499.4,0.0909990952593501,0
3056,-15,-67.7,294.795656738281,2.07955955202564,0.190285525916804,0.00828335696928358,2.23123634934604e-05,0.0549691928465885,0.0116544093868773,2.53750474965115e-05,0.0617913183529097,14708641.2883333,12136574294021.9,0.192474042683101,100
3057,0.1,-53.5,299.284576009115,2.95802452820134,0.443060823339791,0.00452478912469815,1.52948973963925e-05,0.166201767652337,0.00743413782178929,1.80982511238063e-05,0.234815678235528,17072090.4883333,17364881757050.9,0.277275126220984,100
3058,-4.1,-49.2,300.245936686198,2.71031843117581,0.459615733613722,0.00531197631955971,2.46081651656301e-05,0.132504559572054,0.0083011033330816,2.6860525740439e-05,0.182956949429951,17314899.4683333,13602381406705.5,0.273791756141974,95
3060,-2.5,-48.6,299.837355957031,2.30143994475089,0.484874926592749,0.00526114659801048,2.40369112398857e-05,0.184300851414282,0.00839407776123456,2.77040263716738e-05,0.228066438956526,17692909.3883333,14749839200638,0.376828085666025,56
3062,-8.5,-65.9,298.942186686198,1.08576722635407,0.487503537829164,0.00589538947768839,1.38287169456933e-05,0.268147292878309,0.00944071337670418,1.64414446253899e-05,0.319253413936282,16471141.905,10283448366556.7,0.325347948773488,100
3063,-20.1,-61.8,297.889074707031,9.64887167902097,0.127621527551641,0.00231877690381225,3.05525548744728e-06,-0.0234030096306427,0.00453750636318243,8.05978741349208e-06,0.163658137134391,16406052.325,22374148420697.3,0.210055381922028,0
3068,-13.8,-64.3,299.030201009115,1.99152916342851,0.204566154072458,0.00451975238703805,1.21433149385509e-05,0.0667813149827611,0.00775562133368718,1.74621137914062e-05,0.131253338368178,17298146.315,11103747209356,0.234726423870047,29
3069,-16.1,-48.4,295.404315592448,2.42310021179509,0.278909683789601,0.00318586333654461,1.06792438813285e-05,-0.00809758726433005,0.00587860592485356,1.79316893915513e-05,0.117134391096773,18685061.79,12190144705808.3,0.125787350758163,0
3078,-5.4,-61.8,299.046073404948,1.11987370888857,0.469608644542265,0.00737525992934631,1.6156414097039e-05,0.207880023243594,0.0110379365480912,1.71550300329986e-05,0.250723848788616,15909470.6716667,9524661780813.02,0.268067450031713,100
3081,-11.4,-71.7,297.150038248698,0.960985137873403,0.295778337866816,0.00631858841496675,1.49378876035326e-05,0.163451545504005,0.00995272194015949,1.83728397114068e-05,0.218627814824431,17041267.9083333,10842362480736.5,0.0634746345796349,100
3086,-19.3,-47.4,294.258918457031,3.20433756633945,0.107170281126863,0.00331730507094884,1.11692261411692e-05,-0.0382486224910371,0.00556910971115504,1.70418367179249e-05,0.0132006426564938,18239425.1466667,13381984981180.9,0.107213825133378,0
3087,-2.8,-57.3,299.708762207031,1.42906468739278,0.578926034650751,0.00780053574276584,2.33912884937509e-05,0.115803193566668,0.0114336624880768,2.19276350789956e-05,0.130562293673843,15828111.6483333,12965144930725.2,0.345346690570352,47
3096,-12.1,-54.8,298.738937988281,1.55277976865553,0.338851454507929,0.00437992041737023,1.6680009992441e-05,0.04194092309912,0.00741309111589127,2.46675381773362e-05,0.15901977438929,17848029.23,10611386138274,0.0978021708134476,100
3097,-0.3,-63.8,299.393000488281,1.04565734790121,0.489132025551107,0.00780997548426967,1.28909014544522e-05,0.132720751191673,0.0111952117196051,1.1388261223732e-05,0.11496087293224,15705863.8283333,10264198338167.4,0.269117887294439,0
3100,-10.3,-67.5,298.555038248698,1.11050612148965,0.352641787224301,0.00495407012045689,1.16410294816702e-05,0.207853235489947,0.00814682760806439,1.5488762813673e-05,0.274022172168145,16926404.305,10433923967997.8,0.273242712221018,0
3101,-11.4,-68.1,298.352837727865,1.23849504887792,0.258745136810445,0.00522868152149992,1.31244276945268e-05,0.118785064478098,0.00873434365324404,1.78266720371942e-05,0.19341994399701,16903871.4883333,10298039748307.5,0.192867313639064,100
3104,-6.2,-52.1,298.641711425781,2.0859694796362,0.414955862084629,0.00474591055890111,1.50290582997715e-05,0.171156389248119,0.00763163171248076,1.90921696540377e-05,0.230160273459016,17224850.375,12966825061274.2,0.251981887548605,98
3105,-13.5,-69.7,294.745702311198,1.29161707928282,0.263464247090889,0.00960493022983428,4.01708690354692e-05,0.183382522645596,0.0126497266668594,4.21703140423981e-05,0.20170844392775,13977679.6116667,10410903316185.2,0.165753866103968,100
3110,9.4,-75.3,299.506346842448,1.09721769357538,0.555131395181092,0.00522547730373238,8.9292522759358e-06,0.220921705274532,0.00873371206973388,1.15389028973342e-05,0.274380174712411,17452228.8216667,11767263874842,0.233593624937761,63
3111,-18.5,-61.1,298.372538248698,6.62429453077058,0.124716246312892,0.00260015032506393,3.39931115212133e-06,0.120615128717058,0.00510092757894502,9.34455960016424e-06,0.287628701513455,17255158.5333333,18787063858614.9,0.226343959145888,82
3112,-3.4,-77.8,297.502193196615,0.746519285084943,0.481636880093635,0.00666863797135496,7.10512506133354e-06,0.147953354640713,0.0100646995976179,7.96916676809833e-06,0.167887451397562,15955918.505,11308983972485.3,0.272313917311827,100
3115,-8.6,-71.3,297.895324707031,0.740000248403852,0.438773618520878,0.00569527702272656,1.02584014481333e-05,0.157890891359878,0.00926305196425043,1.24559119906194e-05,0.194466028492753,16571248.9916667,9879976982243.63,0.281841540091431,100
3116,-10.7,-69.1,298.112993977865,1.0624741574268,0.300016454335712,0.00508695505367844,1.20705726567106e-05,0.106933306461874,0.00854930235502252,1.62929959361395e-05,0.155921545509786,16913288.245,10135198142762,0.214114443594849,100
3118,-2.5,-75.8,298.052056477865,0.62358270003179,0.39264323319992,0.0074395517911762,5.93235940148027e-06,0.0965455120915573,0.0109294980360816,6.8231216092214e-06,0.110381076137136,15262913.6016667,9782912449649.27,0.257758319347515,100
3119,-9.6,-70.4,298.192180175781,0.879221744826406,0.392500403428707,0.00519189972951911,1.09744994562345e-05,0.176130962683797,0.00869728293636096,1.36185310406794e-05,0.233845434732541,16749227.385,10127549678047.3,0.232195100802634,100
3120,-14,-48,297.985559082031,2.18940616097538,0.334007139056736,0.0032202767774487,1.40799916432468e-05,-0.0138236769293707,0.0057851238338922,2.07757071506545e-05,0.069728960700357,18713966.2183333,11762192254876.4,0.104366247001032,0
3121,-17.5,-52.9,296.079491373698,2.2377288122633,0.179990753524154,0.00378435703764372,1.29712165916281e-05,0.0252339781420104,0.00655976331476135,2.0981264359821e-05,0.131792414740837,18476736.08,12130047476759.7,0.0913560235528985,0
3128,-11.9,-70.7,297.483006998698,1.22402302792173,0.258237384649077,0.00616169379800946,1.43683324060814e-05,0.0291992408375776,0.00983158650119246,1.80392944832491e-05,0.0805441635621039,16685452.715,10942317431848.7,0.100461918367023,100
3130,-4.2,-76,298.227993977865,0.572916870012863,0.440215106361624,0.00715239194532235,6.24362343519165e-06,0.177308487712055,0.0107277494280909,7.4591728881848e-06,0.186204926369423,15461373.3083333,9629092462849.29,0.294170113324218,100
3132,-15,-47.6,295.890480957031,2.13753632370245,0.28720423773646,0.00377557216680733,1.81282481765744e-05,-0.0127569297878084,0.00597008998353469,2.57428101494887e-05,0.0387839098197448,19300183.355,13000874457818.4,0.118621997123238,0
3135,-1.1,-54.9,298.366444498698,2.16196449632961,0.473604238268794,0.00552587733764085,1.65317023481729e-05,0.263938936732037,0.00895790924012545,1.85455959884449e-05,0.356103798109521,17214810.4516667,16179550512738.7,0.298068995315949,100
3137,-11.8,-71.6,297.691945800781,1.14627683477059,0.282397700471003,0.0052394848963983,1.11977750864832e-05,0.0907585244257138,0.0088761136381072,1.54738579490779e-05,0.149745319649548,16926636.9416667,11344941839663.1,0.0859448157107107,100
3138,0.1,-61.2,298.989016113281,1.18806757595427,0.523298645066528,0.00735935941823603,1.71588657896258e-05,0.106577931926893,0.0110047287449318,1.632598980204e-05,0.128516007090903,15602255.3916667,10977041696901.9,0.273455022134678,0
3140,-13.8,-54.5,298.040298665365,1.43999574331868,0.339208815823768,0.00457957669624212,1.86672057887784e-05,0.0535390458330389,0.00747272013373447,2.7731425001911e-05,0.158960021704625,18160782.3333333,10390303449206.8,0.115070396294519,99
3143,-17.5,-63.1,296.938378092448,4.92689171327729,0.122237611599428,0.00362814118527846,5.8785078953871e-06,0.0678014029991782,0.00666917677566138,1.01174606700677e-05,0.121203952947287,16753738.915,17125164731149.8,0.271097936804773,0
3144,-1.1,-50.4,299.526724446615,1.6962715137357,0.537484119444737,0.00619475126014246,2.47132331000997e-05,0.156040444646135,0.00961472777863188,2.38270738256637e-05,0.189612224686099,16761189.8883333,17153656848913.9,0.366364901276957,100
3145,-3.4,-57.5,299.358449707031,1.39908605709722,0.573610591998198,0.00717032742904848,1.89611919852437e-05,0.167665819786392,0.010680419550287,1.80352057072006e-05,0.216868186122232,15754740.09,11574781783362.7,0.310295831314521,100
3148,-6.6,-65.5,298.957609863281,0.988069149548792,0.526707648469705,0.00651503620127793,1.40771475757735e-05,0.143851873606253,0.0101002695714305,1.54182293026315e-05,0.172113834314271,16234510.3716667,10223923573429.2,0.323063500817811,100
3151,5.7,-77.1,297.173710123698,0.353178548357691,0.649379688836346,0.0195263555894295,4.94620167560149e-05,0.214160930772615,0.0222059985964249,5.0867643210972e-05,0.219096588730382,11116308.8683333,6165050880578.05,0.394127256675068,100
3152,-16.3,-64.1,297.672577311198,3.72409547380713,0.132671872495819,0.00512558907226776,1.42147636109303e-05,0.11739891286798,0.00875199783860201,2.00180402194087e-05,0.184011242971547,16551679.835,12873815821206.8,0.239292353721467,0
3153,-0.8,-47.7,299.497811686198,0.967876314039746,0.490289933804011,0.00626617898592182,3.44671449969763e-05,0.245319111462474,0.00992212275867739,3.75241319327915e-05,0.274918397939163,17571367.155,15667622374872.4,0.396905991219255,30
3154,-5.9,-62.3,299.178430175781,1.10160233229897,0.470477207447764,0.00706027966965242,1.59086526021262e-05,0.196193288901799,0.0107032969986176,1.69088119613752e-05,0.237204585987548,16010540.7116667,9664889047675.49,0.279036530446442,100
3155,-18.5,-49.8,298.247049967448,3.27952305866258,0.18497025179004,0.00333456470161896,1.15912686842243e-05,0.0393570127259101,0.00614692391358536,2.12233031758686e-05,0.135984185351651,18870720.0133333,14288773458264.9,0.105270653330791,43
3157,-1.8,-58.9,298.578814290365,1.5728493158707,0.547461163808611,0.00717434240573008,1.52552442404708e-05,0.212492419860583,0.0106930595596593,1.49721053532995e-05,0.25802086576002,15435178.7633333,11595264473949.3,0.278713676767425,100
3158,-4.9,-64,299.034562988281,0.937886933325525,0.475470053342122,0.00684160075858623,1.19557424295923e-05,0.0753155068388009,0.0105030051177406,1.2740733788475e-05,0.0945580368820891,15944727.2516667,9749761214742.48,0.266803248310987,100
3159,2.4,-52.2,298.515891113281,2.03401624370379,0.505486186716011,0.00552045067655854,1.92186527652e-05,0.242538565645851,0.00857008948805742,2.09899586251324e-05,0.267504343813397,15927941.925,16887008902949,0.335727312874421,100
3160,-11.9,-50.2,301.063443196615,2.81198794016405,0.356784601706389,0.00426935756720733,1.84902645057524e-05,0.0025836481533769,0.00694615862473976,2.8426692313368e-05,0.0776004004296315,18429887.5716667,11170441442778.8,0.070267281714805,37
3161,-3.6,-55.5,299.283690592448,1.4958079537015,0.553910530346116,0.00669898223781881,2.19285451390844e-05,0.228549479497514,0.0101333035997231,2.20690106640889e-05,0.269848264734532,16577689.615,13456549617919.2,0.364651680246714,100
3166,-15.2,-47.7,295.486822102865,2.16592803026056,0.319955375836648,0.00311455459612925,1.23551276375629e-05,-0.0554589431431411,0.0053207484520929,1.87040217093619e-05,0.0133519007043485,19179451.575,12929736806820.4,0.116307330661892,0
3173,-15.1,-71.3,276.594719238281,1.91805274086453,0.440382872536472,0.00368484949863083,9.85517515069455e-06,-0.0143933748125527,0.00574689871335901,1.42578510239662e-05,0.0709277728992143,22962118.9016667,20185491730764.8,0.268988015292745,0
3174,-3.8,-64.5,298.940747884115,0.793913389407804,0.462863423498991,0.00719357487813492,1.07436770651407e-05,0.150811324432694,0.0108712410514515,1.14149387633262e-05,0.168099902753611,15875713.4416667,9356874887506.57,0.235327950601823,100
3175,-1.1,-69,298.297596842448,0.536099898862334,0.472001797631702,0.00850215342419688,8.38145054667023e-06,0.162292292402503,0.0120960169415533,9.25671582833619e-06,0.172331799979039,15439621.4516667,9338359527628.21,0.26755463892273,100
3176,-17.3,-61,298.366424967448,4.36577179049901,0.127914939538212,0.00301846415645438,5.71980797477994e-06,0.167110311687346,0.00578153149134475,1.24347217811165e-05,0.284016040295946,17439309.8916667,15497848141957.6,0.208692624174816,97
3177,-17.6,-63.9,294.915246582031,4.39931359702727,0.171207885343243,0.00404913845316817,7.83907794868907e-06,0.147775322161008,0.00728897735166053,1.11229951029178e-05,0.211460007530662,15512489.4716667,15440319601838.4,0.295669214197698,100
3180,-2.6,-56.1,299.344198404948,1.71004211922487,0.554726996952422,0.00808921045861401,2.9935038678945e-05,0.217430751122391,0.0116786729925176,3.00912238801712e-05,0.262323512969219,16260754.435,14812168273917.2,0.375873430590572,100
3182,-14.6,-63.4,298.209042154948,2.12243115108481,0.190734605414823,0.00445809184357434,1.15254247515711e-05,0.197558034398888,0.00786467358253807,1.68409719091273e-05,0.273170625693549,17012441.8983333,10936459637776.4,0.25760116827163,97
3183,-3.4,-63.7,299.011066894531,0.795456344134433,0.47298186699754,0.00743296085226272,1.17943724965864e-05,0.128768591666889,0.0111509742804143,1.24755010748872e-05,0.143717820630214,15847565.965,9570172963209.73,0.237909898685045,100
