sampleID,sampleLon,sampleLat,FC
5366,-42.3000000000007,-10.3,0
5367,-46.3000000000008,-10.4,0
5368,-55.6000000000009,-0.0999999999999741,100
5369,-56.0000000000009,-22.9,0
5370,-65.8000000000009,-9.89999999999996,100
5371,-54.4000000000009,1.00000000000003,100
5372,-60.500000000001,5.90000000000002,100
5373,-69.0000000000007,-18.4,0
5374,-65.9000000000009,-16.1999999999999,100
5375,-71.3000000000006,8.30000000000001,56
5376,-54.8000000000009,-23.2,59
5377,-71.0000000000006,6.50000000000002,0
5378,-47.4000000000008,-9.29999999999996,0
5379,-65.8000000000009,-16.5999999999999,100
5380,-53.3000000000009,1.60000000000003,100
5381,-48.6000000000008,-18.3,0
5382,-39.8000000000007,-17.5,0
5383,-43.2000000000007,-19,94
5384,-47.1000000000008,-7.89999999999996,0
5385,-64.200000000001,8.50000000000001,0
5386,-69.6000000000007,9.50000000000001,43
5387,-62.100000000001,-2.79999999999998,100
5388,-40.4000000000007,-12.0999999999999,47
5389,-61.900000000001,-11.9999999999999,0
5390,-71.5000000000006,-11.9999999999999,100
5391,-65.000000000001,-15.6999999999999,59
5392,-65.4000000000009,-10.2,100
5393,-63.500000000001,7.20000000000002,0
5394,-39.8000000000007,-17.4,0
5395,-56.9000000000009,-21.3,0
5396,-75.3000000000004,6.30000000000002,51
5397,-47.3000000000008,-8.59999999999996,76
5398,-68.1000000000008,-10.2,95
5399,-61.300000000001,-3.69999999999998,100
5400,-73.9000000000005,5.30000000000002,90
5401,-55.6000000000009,-9.89999999999996,100
5402,-58.900000000001,-23.5,0
5403,-72.8000000000005,-11.3,100
5404,-75.3000000000004,-0.0999999999999741,100
5405,-61.100000000001,-7.19999999999997,100
5406,-60.300000000001,-9.19999999999996,100
5407,-52.3000000000009,3.20000000000003,98
5408,-52.8000000000009,-9.19999999999996,100
5409,-71.5000000000006,-15.2999999999999,0
5410,-67.5000000000008,-16.3999999999999,96
5411,-67.8000000000008,-0.799999999999974,96
5412,-51.2000000000008,-19.6,0
5413,-69.3000000000007,-5.99999999999997,100
5414,-59.700000000001,-16.3999999999999,0
5415,-70.0000000000007,-6.19999999999997,96
5416,-55.6000000000009,-19.2,0
5417,-51.6000000000008,-5.89999999999997,30
5418,-43.2000000000007,-5.19999999999997,98
5419,-50.9000000000008,-12.6999999999999,0
5420,-65.9000000000009,-19.8,0
5421,-56.2000000000009,-4.09999999999998,100
5422,-76.1000000000003,-9.99999999999996,0
5423,-74.6000000000004,-14.0999999999999,0
5424,-54.8000000000009,-15.1999999999999,0
5425,-45.2000000000008,-19.4,0
5426,-64.300000000001,-9.49999999999996,100
5427,-71.4000000000006,-17.0999999999999,0
5428,-75.8000000000004,-0.599999999999974,99
5429,-75.7000000000004,-3.09999999999998,100
5430,-45.8000000000008,-12.3999999999999,44
5431,-63.500000000001,8.40000000000001,0
5432,-63.900000000001,-14.0999999999999,97
5433,-59.900000000001,-11.4,100
5434,-50.0000000000008,-17.8,0
5435,-61.500000000001,-15.1999999999999,99
5436,-64.400000000001,1.00000000000003,100
5437,-66.1000000000009,-1.29999999999997,100
5438,-46.0000000000008,-5.89999999999997,81
5439,-36.0000000000006,-9.89999999999996,0
5440,-54.1000000000009,-18.3,0
5441,-62.400000000001,8.90000000000001,0
5442,-57.6000000000009,-14.5999999999999,0
5443,-45.4000000000008,-13.9999999999999,0
5444,-56.0000000000009,-3.99999999999998,95
5445,-55.9000000000009,-1.99999999999997,0
5446,-43.3000000000007,-5.89999999999997,62
5447,-41.1000000000007,-19.8,0
5448,-56.0000000000009,5.80000000000002,100
5449,-54.1000000000009,3.00000000000003,100
5450,-70.0000000000007,-11.9999999999999,100
5451,-70.9000000000006,10.7,NaN
5452,-68.0000000000008,-16.3999999999999,0
5453,-56.3000000000009,-16.4999999999999,60
5454,-36.7000000000006,-7.69999999999996,0
5455,-47.3000000000008,-7.59999999999996,37
5456,-68.1000000000008,1.80000000000003,100
5457,-69.5000000000007,10.8,NaN
5458,-68.7000000000008,-6.89999999999997,100
5459,-58.8000000000009,-1.59999999999997,100
5460,-44.2000000000007,-19,0
5461,-44.1000000000007,-15.8999999999999,0
5462,-72.3000000000006,-1.49999999999997,100
5463,-72.2000000000006,-1.49999999999997,100
5464,-69.3000000000007,9.10000000000001,0
5465,-50.6000000000008,-11,93
5466,-61.000000000001,-20.3,47
5467,-42.1000000000007,-6.79999999999997,0
5468,-74.7000000000004,-7.19999999999997,100
5469,-66.6000000000009,-1.79999999999997,0
5470,-41.0000000000007,-4.99999999999997,0
5471,-61.400000000001,-4.19999999999998,100
5472,-62.400000000001,2.40000000000003,100
5473,-62.600000000001,-11.1,0
5474,-41.7000000000007,-17.8,51
5475,-66.3000000000009,-13.8999999999999,0
5476,-55.0000000000009,-2.59999999999998,0
5477,-65.3000000000009,-14.7999999999999,60
5478,-51.1000000000008,-16.6999999999999,0
5479,-76.5000000000003,1.30000000000003,95
5480,-39.9000000000007,-8.99999999999996,0
5481,-52.6000000000009,-6.39999999999997,97
5482,-66.8000000000009,-13.4999999999999,0
5483,-40.3000000000007,-6.39999999999997,0
5484,-75.1000000000004,7.70000000000002,98
5485,-64.400000000001,-18.7,30
5486,-71.6000000000006,5.30000000000002,48
5487,-66.8000000000009,-22.1,0
5488,-64.800000000001,-16.7999999999999,100
5489,-51.7000000000008,-5.39999999999997,98
5490,-63.200000000001,-2.79999999999998,100
5491,-54.6000000000009,4.00000000000003,100
5492,-41.3000000000007,-17.8,97
5493,-39.9000000000007,-16.1999999999999,97
5494,-61.600000000001,6.50000000000002,100
5495,-50.1000000000008,-14.8999999999999,25
5496,-75.7000000000004,-5.89999999999997,100
5497,-56.9000000000009,-19.3,0
5498,-46.7000000000008,-4.69999999999997,0
5499,-49.0000000000008,-1.19999999999997,0
5500,-37.2000000000006,-9.29999999999996,0
5501,-72.0000000000006,-4.59999999999997,100
5502,-59.900000000001,5.80000000000002,100
5503,-52.3000000000009,-22,0
5504,-68.2000000000008,-20,NaN
5505,-49.9000000000008,-3.09999999999998,100
5506,-52.6000000000009,-7.39999999999996,100
5507,-62.600000000001,-18.7,45
5508,-61.200000000001,5.60000000000002,90
5509,-72.0000000000006,6.30000000000002,93
5510,-42.6000000000007,-20.5,0
5511,-74.8000000000004,-12.4999999999999,0
5512,-45.3000000000008,-20.6,0
5513,-40.4000000000007,-3.39999999999998,41
5514,-51.9000000000009,-9.59999999999996,0
5515,-61.600000000001,-17.8,0
5516,-43.6000000000007,-19.1,0
5517,-63.700000000001,9.40000000000001,71
5518,-70.4000000000007,-14.2999999999999,0
5519,-55.9000000000009,4.50000000000003,97
5520,-49.8000000000008,0.300000000000026,98
5521,-48.8000000000008,-17.4,0
5522,-68.3000000000008,-22,0
5523,-77.1000000000003,-0.499999999999974,98
5524,-62.900000000001,-18,93
5525,-42.3000000000007,-5.49999999999997,0
5526,-53.7000000000009,-1.89999999999997,0
5527,-61.500000000001,-3.49999999999998,100
5528,-59.800000000001,-11.3,100
5529,-35.6000000000006,-8.39999999999996,0
5530,-71.9000000000006,1.20000000000003,100
5531,-55.9000000000009,-13.2999999999999,100
5532,-61.000000000001,7.20000000000002,98
5533,-43.3000000000007,-14.0999999999999,0
5534,-56.8000000000009,1.50000000000003,100
5535,-46.8000000000008,-10.4,0
5536,-39.5000000000007,-8.49999999999996,0
5537,-65.9000000000009,-20.9,0
5538,-39.6000000000007,-18,69
5539,-63.600000000001,-0.199999999999974,100
5540,-46.5000000000008,-19.6,0
5541,-69.8000000000007,-14.4999999999999,0
5542,-58.8000000000009,-20.9,93
5543,-73.0000000000005,-11.4,100
5544,-37.4000000000006,-8.79999999999996,44
5545,-63.100000000001,-6.59999999999997,100
5546,-55.1000000000009,-23.5,82
5547,-64.100000000001,-22.5,96
5548,-66.7000000000009,7.80000000000001,0
5549,-42.2000000000007,-22.1,0
5550,-55.5000000000009,-22.6,0
5551,-69.0000000000007,-15.7999999999999,0
5552,-55.5000000000009,-14.5999999999999,0
5553,-70.5000000000007,-15.4999999999999,0
5554,-63.200000000001,-12.8999999999999,92
5555,-38.5000000000007,-12.3999999999999,88
5556,-79.9000000000001,-6.59999999999997,0
5557,-58.1000000000009,1.70000000000003,100
5558,-44.2000000000007,-20.8,0
5559,-67.9000000000008,-4.49999999999998,100
5560,-49.3000000000008,-21.3,74
5561,-73.0000000000005,2.30000000000003,97
5562,-50.8000000000008,-5.19999999999997,28
5563,-72.1000000000006,-6.79999999999997,100
5564,-77.5000000000003,-4.09999999999998,100
5565,-68.9000000000007,-9.39999999999996,100
5566,-52.2000000000009,-11.6999999999999,100
5567,-45.3000000000008,-16.6999999999999,0
5568,-35.6000000000006,-6.99999999999997,97
5569,-78.5000000000002,-5.19999999999997,97
5570,-54.9000000000009,-23.5,0
5571,-42.2000000000007,-13.5999999999999,0
5572,-69.0000000000007,-24,0
5573,-65.200000000001,-20.7,0
5574,-52.2000000000009,-3.19999999999998,0
5575,-64.800000000001,0.200000000000026,100
5576,-65.6000000000009,-3.69999999999998,100
5577,-51.0000000000008,-11.9999999999999,0
5578,-52.2000000000009,-15.1999999999999,0
5579,-75.7000000000004,-1.79999999999997,100
5580,-67.8000000000008,-22.7,0
5581,-48.5000000000008,-5.99999999999997,15
5582,-78.2000000000002,-0.699999999999974,89
5583,-52.5000000000009,-12.5999999999999,0
5584,-39.1000000000007,-5.49999999999997,0
5585,-56.9000000000009,0.700000000000026,100
5586,-70.4000000000007,-15.0999999999999,0
5587,-51.7000000000008,1.20000000000003,100
5588,-66.4000000000009,-6.79999999999997,100
5589,-41.2000000000007,-10.1,1
5590,-71.3000000000006,-4.09999999999998,100
5591,-59.200000000001,-8.99999999999996,100
5592,-73.5000000000005,-1.99999999999997,100
5593,-58.8000000000009,-18.8,96
5594,-54.8000000000009,-12.2999999999999,0
5595,-73.1000000000005,-1.99999999999997,100
5596,-60.600000000001,-9.89999999999996,100
5597,-38.4000000000007,-10.9,0
5598,-72.7000000000005,1.70000000000003,100
5599,-45.3000000000008,-19.2,0
5600,-57.1000000000009,-17.1999999999999,0
5601,-52.6000000000009,-14.4999999999999,95
5602,-51.5000000000008,-7.49999999999996,100
5603,-62.800000000001,-6.59999999999997,100
5604,-76.1000000000003,6.40000000000002,96
5605,-66.6000000000009,0.300000000000026,100
5606,-77.9000000000002,-8.79999999999996,0
5607,-59.200000000001,-10.7,100
5608,-67.3000000000008,-21.1,0
5609,-63.000000000001,-18,97
5610,-60.900000000001,-20.8,60
5611,-46.7000000000008,-15.2999999999999,0
5612,-74.0000000000005,5.60000000000002,98
5613,-54.2000000000009,-13.5999999999999,93
5614,-71.7000000000006,-9.19999999999996,100
5615,-68.2000000000008,-7.19999999999997,100
5616,-36.3000000000006,-5.99999999999997,28
5617,-72.0000000000006,-3.49999999999998,100
5618,-54.5000000000009,2.80000000000003,99
5619,-70.0000000000007,0.900000000000026,100
5620,-59.800000000001,6.10000000000002,100
5621,-41.0000000000007,-13.2999999999999,21
5622,-35.0000000000006,-6.89999999999997,0
5623,-42.2000000000007,-7.79999999999996,0
5624,-53.7000000000009,-4.69999999999997,100
5625,-52.1000000000009,-18.9,0
5626,-66.2000000000009,1.30000000000003,100
5627,-64.400000000001,-11.2,100
5628,-48.0000000000008,-14.7999999999999,37
5629,-74.3000000000004,8.60000000000001,87
5630,-63.900000000001,-15.9999999999999,100
5631,-51.0000000000008,-1.39999999999997,97
5632,-60.600000000001,-9.49999999999996,0
5633,-72.4000000000005,4.10000000000003,37
5634,-72.1000000000006,-14.9999999999999,0
5635,-66.9000000000009,3.70000000000003,94
5636,-66.2000000000009,-22.8,0
5637,-64.100000000001,-8.49999999999996,100
5638,-64.800000000001,9.70000000000001,82
5639,-60.700000000001,-2.69999999999998,100
5640,-44.5000000000007,-16.3999999999999,0
5641,-77.7000000000002,-5.69999999999997,96
5642,-59.900000000001,-6.49999999999997,100
5643,-61.100000000001,-19.2,61
5644,-64.600000000001,-3.79999999999998,100
5645,-79.7000000000001,-4.59999999999997,44
5646,-42.0000000000007,-16.5999999999999,60
5647,-46.2000000000008,-17.0999999999999,0
5648,-53.3000000000009,-10.8,100
5649,-63.900000000001,-0.599999999999974,100
5650,-76.9000000000003,-7.39999999999996,97
5651,-48.3000000000008,-14.8999999999999,0
5652,-50.5000000000008,-11.1,0
5653,-60.700000000001,-19.4,60
5654,-70.1000000000007,-7.79999999999996,100
5655,-43.5000000000007,-6.19999999999997,72
5656,-73.0000000000005,-15.7999999999999,0
5657,-56.4000000000009,-16.6999999999999,100
5658,-64.200000000001,-8.89999999999996,0
5659,-78.1000000000002,8.20000000000001,100
5660,-59.700000000001,-1.59999999999997,0
5661,-67.8000000000008,1.70000000000003,100
5662,-44.0000000000007,-11,43
5663,-52.2000000000009,-18.5,86
5664,-78.2000000000002,-7.09999999999997,0
5665,-72.2000000000006,5.40000000000002,0
5666,-58.6000000000009,-10.1,51
5667,-58.4000000000009,-4.09999999999998,100
5668,-51.6000000000008,3.90000000000003,57
5669,-69.3000000000007,3.70000000000003,100
5670,-60.500000000001,-20.9,18
5671,-59.500000000001,-5.79999999999997,100
5672,-66.3000000000009,5.50000000000002,0
5673,-46.8000000000008,-19,30
5674,-71.1000000000006,-16.2999999999999,0
5675,-58.3000000000009,-15.8999999999999,0
5676,-73.1000000000005,-8.59999999999996,100
5677,-37.1000000000006,-7.49999999999996,0
5678,-68.8000000000008,-2.09999999999997,100
5679,-58.0000000000009,-12.5999999999999,95
5680,-76.8000000000003,-11.3,0
5681,-74.2000000000004,-7.09999999999997,100
5682,-70.9000000000006,7.80000000000001,0
5683,-59.700000000001,1.50000000000003,100
5684,-60.000000000001,-7.59999999999996,100
5685,-61.500000000001,-7.79999999999996,100
5686,-72.6000000000005,-12.7999999999999,2
5687,-66.8000000000009,-17.1999999999999,0
5688,-77.2000000000003,0.300000000000026,100
5689,-75.7000000000004,-0.399999999999974,100
5690,-77.5000000000003,-9.19999999999996,0
5691,-59.200000000001,-10.8,100
5692,-60.200000000001,-1.39999999999997,0
5693,-58.4000000000009,-7.69999999999996,100
5694,-69.2000000000007,-21.8,0
5695,-52.4000000000009,4.20000000000003,100
5696,-51.7000000000008,-21.9,0
5697,-59.800000000001,-9.99999999999996,100
5698,-48.9000000000008,-3.99999999999998,97
5699,-70.2000000000007,9.90000000000001,95
5700,-63.600000000001,-19.7,86
5701,-73.6000000000005,10,NaN
5702,-54.7000000000009,-18.7,4
5703,-46.6000000000008,-16.6999999999999,0
5704,-72.4000000000005,-11.7999999999999,100
5705,-63.000000000001,3.50000000000003,100
5706,-41.4000000000007,-5.59999999999997,59
5707,-59.300000000001,4.50000000000003,100
5708,-60.500000000001,6.20000000000002,96
5709,-51.5000000000008,-17.8,0
5710,-46.8000000000008,-22.7,6
5711,-74.1000000000004,4.60000000000003,0
5712,-39.5000000000007,-4.09999999999998,0
5713,-66.5000000000009,-19.2,0
5714,-39.9000000000007,-10.8,0
5715,-80.7000000000001,-4.89999999999997,0
5716,-80.0000000000001,0.500000000000026,82
5717,-60.700000000001,0.700000000000026,100
5718,-40.1000000000007,-16.0999999999999,93
5719,-68.8000000000008,-11.5999999999999,98
5720,-49.5000000000008,-22.6,0
5721,-68.3000000000008,7.80000000000001,82
5722,-51.9000000000009,-16.4999999999999,76
5723,-74.8000000000004,-0.899999999999974,100
5724,-54.2000000000009,-11.4,100
5725,-48.2000000000008,-22.7,0
5726,-63.900000000001,2.90000000000003,100
5727,-41.8000000000007,-21.1,0
5728,-59.100000000001,-13.2999999999999,0
5729,-64.500000000001,6.30000000000002,100
5730,-55.0000000000009,-21.6,0
5731,-70.7000000000006,-17.9,0
5732,-71.3000000000006,-7.19999999999997,100
5733,-50.2000000000008,-23.2,0
5734,-54.6000000000009,-18.6,0
5735,-75.2000000000004,-0.799999999999974,100
5736,-55.7000000000009,-7.59999999999996,98
5737,-60.900000000001,5.10000000000002,0
5738,-71.8000000000006,5.40000000000002,76
5739,-76.5000000000003,7.00000000000002,98
5740,-64.500000000001,-18.2,4
5741,-75.6000000000004,-1.79999999999997,100
5742,-58.5000000000009,-14.4999999999999,97
5743,-75.2000000000004,-13.4999999999999,0
5744,-54.7000000000009,-17.0999999999999,0
5745,-74.1000000000004,1.50000000000003,82
5746,-75.3000000000004,4.60000000000003,90
5747,-43.8000000000007,-4.69999999999997,47
5748,-61.700000000001,6.00000000000002,100
5749,-77.9000000000002,-4.59999999999997,100
5750,-57.1000000000009,-19.6,0
5751,-69.2000000000007,-17.5,0
5752,-64.900000000001,-10.6,100
5753,-67.6000000000008,-18.2,0
5754,-72.8000000000005,-10.5,100
5755,-73.2000000000005,10.7,NaN
5756,-75.8000000000004,3.80000000000003,32
5757,-50.5000000000008,1.80000000000003,0
5758,-62.700000000001,-21.3,6
5759,-57.9000000000009,-4.49999999999998,100
5760,-66.5000000000009,-13.0999999999999,0
5761,-39.8000000000007,-18.2,98
5762,-59.300000000001,-20.3,97
5763,-47.3000000000008,-19.3,0
5764,-62.500000000001,7.50000000000002,0
5765,-49.4000000000008,-4.39999999999998,0
5766,-57.5000000000009,-6.89999999999997,100
5767,-54.1000000000009,4.20000000000003,100
5768,-73.6000000000005,-8.69999999999996,100
5769,-67.5000000000008,4.10000000000003,62
5770,-55.0000000000009,-3.99999999999998,98
5771,-52.5000000000009,-18.4,95
5772,-59.800000000001,-8.29999999999996,100
5773,-53.6000000000009,-15.9999999999999,33
5774,-62.500000000001,-24,0
5775,-77.0000000000003,-8.49999999999996,90
5776,-76.6000000000003,1.60000000000003,100
5777,-55.7000000000009,5.60000000000002,100
5778,-47.8000000000008,-7.69999999999996,0
5779,-61.600000000001,-24,73
5780,-63.600000000001,-16.4999999999999,0
5781,-51.0000000000008,-16.6999999999999,0
5782,-64.700000000001,-9.09999999999996,100
5783,-62.000000000001,7.50000000000002,0
5784,-71.9000000000006,-0.0999999999999741,100
5785,-59.400000000001,2.10000000000003,100
5786,-76.6000000000003,-0.499999999999974,98
5787,-55.1000000000009,-21.3,0
5788,-44.1000000000007,-20.4,15
5789,-55.7000000000009,3.00000000000003,98
5790,-73.9000000000005,-12.0999999999999,96
5791,-72.4000000000005,-16.0999999999999,0
5792,-67.7000000000008,-0.199999999999974,95
5793,-44.9000000000008,-21.8,28
5794,-50.3000000000008,-3.89999999999998,98
5795,-58.8000000000009,-3.09999999999998,100
5796,-59.200000000001,-5.79999999999997,100
5797,-59.600000000001,-20.1,52
5798,-37.3000000000006,-5.89999999999997,0
5799,-55.9000000000009,-15.2999999999999,48
5800,-66.8000000000009,-5.29999999999997,99
5801,-77.4000000000003,-7.09999999999997,96
5802,-42.5000000000007,-14.2999999999999,59
5803,-62.400000000001,0.100000000000026,49
5804,-58.3000000000009,-16.3999999999999,0
5805,-53.7000000000009,-23.6,0
5806,-79.4000000000001,-3.79999999999998,55
5807,-49.4000000000008,-22.4,19
5808,-57.0000000000009,-10.6,97
5809,-41.1000000000007,-2.99999999999998,25
5810,-76.4000000000003,-9.79999999999996,89
5811,-66.8000000000009,4.50000000000003,97
5812,-41.8000000000007,-12.1999999999999,51
5813,-51.5000000000008,-10.1,98
5814,-53.6000000000009,4.80000000000003,100
5815,-53.1000000000009,-10.7,0
5816,-74.2000000000004,-9.09999999999996,100
5817,-47.3000000000008,-13.4999999999999,0
5818,-47.7000000000008,-24,100
5819,-76.1000000000003,-3.59999999999998,100
5820,-51.6000000000008,2.40000000000003,100
5821,-74.4000000000004,6.90000000000002,100
5822,-39.8000000000007,-8.19999999999996,30
5823,-51.4000000000008,-1.19999999999997,0
5824,-77.6000000000003,-9.29999999999996,0
5825,-64.300000000001,-6.79999999999997,100
5826,-70.8000000000006,-9.99999999999996,100
5827,-58.1000000000009,-13.7999999999999,17
5828,-56.0000000000009,-18.4,0
5829,-61.300000000001,-16.7999999999999,96
5830,-68.9000000000007,-7.39999999999996,100
5831,-69.6000000000007,9.60000000000001,76
5832,-69.1000000000007,-9.99999999999996,100
5833,-63.600000000001,-10.4,100
5834,-37.0000000000006,-8.79999999999996,0
5835,-75.3000000000004,5.40000000000002,0
5836,-70.7000000000006,-10.8,100
5837,-71.5000000000006,0.500000000000026,100
5838,-75.2000000000004,0.200000000000026,100
5839,-56.5000000000009,1.20000000000003,100
5840,-69.7000000000007,10.7,NaN
5841,-43.7000000000007,-6.59999999999997,79
5842,-72.6000000000005,-5.39999999999997,100
5843,-64.400000000001,-11,100
5844,-64.100000000001,-2.79999999999998,100
5845,-58.2000000000009,-21.6,82
5846,-35.6000000000006,-7.39999999999996,21
5847,-46.0000000000008,-10.9,0
5848,-79.7000000000001,-1.09999999999997,47
5849,-55.3000000000009,-17.3,95
5850,-44.3000000000007,-18.3,0
5851,-56.7000000000009,-6.69999999999997,100
5852,-58.900000000001,-18.2,97
5853,-61.000000000001,-10.2,100
5854,-64.900000000001,3.30000000000003,97
5855,-47.6000000000008,-7.79999999999996,0
5856,-57.5000000000009,-17.5,77
5857,-54.4000000000009,-18.6,0
5858,-43.4000000000007,-8.89999999999996,87
5859,-69.7000000000007,-0.399999999999974,100
5860,-53.4000000000009,-5.89999999999997,98
5861,-70.7000000000006,-13.9999999999999,0
5862,-63.100000000001,2.40000000000003,98
5863,-66.3000000000009,0.100000000000026,100
5864,-55.5000000000009,-3.69999999999998,100
5865,-42.0000000000007,-17.7,76
5866,-55.5000000000009,-11.5,100
5867,-72.9000000000005,-3.29999999999998,98
5868,-62.500000000001,3.30000000000003,97
5869,-78.3000000000002,-0.799999999999974,19
5870,-65.5000000000009,-2.09999999999997,98
5871,-66.5000000000009,-5.49999999999997,100
5872,-44.9000000000008,-18.4,0
5873,-67.0000000000009,-19.3,0
5874,-56.8000000000009,-23.1,30
5875,-53.3000000000009,-0.299999999999974,100
5876,-70.3000000000007,-12.5999999999999,95
5877,-64.900000000001,-3.79999999999998,100
5878,-73.8000000000005,-5.69999999999997,100
5879,-73.3000000000005,5.90000000000002,76
5880,-55.0000000000009,-12.2999999999999,100
5881,-54.0000000000009,-6.69999999999997,100
5882,-64.300000000001,-16.8999999999999,70
5883,-80.1000000000001,-6.09999999999997,0
5884,-66.1000000000009,-18.4,0
5885,-58.900000000001,-16.0999999999999,0
5886,-60.300000000001,-22.9,63
5887,-69.7000000000007,1.80000000000003,100
5888,-42.1000000000007,-12.1999999999999,52
5889,-69.4000000000007,-16.6999999999999,0
5890,-62.400000000001,-23.2,4
5891,-56.8000000000009,-11.5,100
5892,-41.3000000000007,-9.69999999999996,0
5893,-49.0000000000008,-11.6999999999999,0
5894,-61.300000000001,-2.89999999999998,100
5895,-70.7000000000006,0.300000000000026,100
5896,-77.2000000000003,-4.49999999999998,100
5897,-58.8000000000009,-7.79999999999996,100
5898,-69.6000000000007,-18,0
5899,-63.400000000001,1.40000000000003,100
5900,-75.3000000000004,2.30000000000003,100
5901,-46.9000000000008,-1.39999999999997,56
5902,-62.300000000001,-22.8,14
5903,-60.000000000001,-12.8999999999999,89
5904,-73.8000000000005,9.20000000000001,0
5905,-50.2000000000008,-19.2,0
5906,-62.200000000001,-20.3,29
5907,-39.1000000000007,-15.7999999999999,100
5908,-58.900000000001,-8.19999999999996,100
5909,-38.2000000000007,-7.79999999999996,41
5910,-57.6000000000009,-15.3999999999999,99
5911,-72.2000000000006,3.70000000000003,0
5912,-51.1000000000008,-13.9999999999999,56
5913,-72.7000000000005,-6.59999999999997,100
5914,-57.3000000000009,-6.69999999999997,100
5915,-66.8000000000009,-2.69999999999998,0
5916,-54.6000000000009,-11.4,100
5917,-41.0000000000007,-7.59999999999996,0
5918,-65.7000000000009,-1.79999999999997,0
5919,-72.3000000000006,-3.19999999999998,99
5920,-68.8000000000008,6.40000000000002,0
5921,-62.300000000001,-10.2,0
5922,-69.6000000000007,-5.99999999999997,100
5923,-76.4000000000003,-11.3,0
5924,-60.500000000001,5.40000000000002,100
5925,-45.3000000000008,-23.1,0
5926,-62.700000000001,-7.69999999999996,100
5927,-62.300000000001,-17.3,0
5928,-64.700000000001,6.40000000000002,98
5929,-41.9000000000007,-13.5999999999999,0
5930,-76.2000000000003,-9.79999999999996,0
5931,-51.2000000000008,-2.49999999999998,100
5932,-65.000000000001,-13.7999999999999,0
5933,-57.7000000000009,3.50000000000003,98
5934,-59.700000000001,-11,97
5935,-60.100000000001,6.30000000000002,100
5936,-67.2000000000008,-2.29999999999997,100
5937,-46.6000000000008,-3.29999999999998,82
5938,-70.9000000000006,-8.59999999999996,100
5939,-70.5000000000007,4.90000000000003,98
5940,-53.2000000000009,-10.3,100
5941,-72.3000000000006,-11,100
5942,-51.5000000000008,0.600000000000026,47
5943,-77.7000000000002,-9.89999999999996,0
5944,-63.700000000001,5.80000000000002,96
5945,-72.4000000000005,-9.69999999999996,100
5946,-61.100000000001,-18,100
5947,-71.6000000000006,-11.2,100
5948,-64.400000000001,-16.8999999999999,45
5949,-44.4000000000007,-3.09999999999998,0
5950,-67.8000000000008,-5.79999999999997,97
5951,-72.8000000000005,-13.1999999999999,0
5952,-45.6000000000008,-18.1,0
5953,-45.0000000000008,-4.49999999999998,63
5954,-41.0000000000007,-14.8999999999999,0
5955,-77.3000000000003,-5.49999999999997,100
5956,-64.900000000001,-1.29999999999997,100
5957,-35.8000000000006,-7.79999999999996,27
5958,-61.000000000001,1.40000000000003,76
5959,-61.400000000001,-23.3,7
5960,-55.9000000000009,-16.6999999999999,93
5961,-72.3000000000006,-6.49999999999997,100
5962,-54.2000000000009,-22.4,0
5963,-59.100000000001,7.70000000000002,100
5964,-49.2000000000008,-6.69999999999997,51
5965,-51.0000000000008,-19.1,0
5966,-78.1000000000002,1.70000000000003,100
5967,-63.000000000001,-21.9,51
5968,-67.7000000000008,-23.8,0
5969,-77.0000000000003,6.60000000000002,100
5970,-50.4000000000008,-3.49999999999998,96
5971,-55.2000000000009,-9.19999999999996,97
5972,-62.200000000001,-9.49999999999996,0
5973,-69.9000000000007,-0.499999999999974,100
5974,-67.5000000000008,10.1,NaN
5975,-60.100000000001,-1.29999999999997,100
5976,-68.9000000000007,10.5,NaN
5977,-69.0000000000007,-12.9999999999999,100
5978,-52.5000000000009,4.80000000000003,100
5979,-68.8000000000008,-7.09999999999997,100
5980,-79.4000000000001,-3.99999999999998,0
5981,-62.600000000001,-0.599999999999974,100
5982,-69.9000000000007,-22.5,0
5983,-48.2000000000008,-13.1999999999999,48
5984,-56.5000000000009,-15.0999999999999,0
5985,-73.0000000000005,-4.69999999999997,100
5986,-51.1000000000008,-2.59999999999998,100
5987,-59.000000000001,6.10000000000002,100
5988,-73.6000000000005,-2.29999999999997,100
5989,-58.6000000000009,4.90000000000003,100
5990,-68.0000000000008,5.70000000000002,0
5991,-44.8000000000008,-12.3999999999999,17
5992,-65.3000000000009,3.40000000000003,100
5993,-77.7000000000002,-1.59999999999997,100
5994,-37.8000000000007,-5.79999999999997,0
5995,-71.9000000000006,3.70000000000003,0
5996,-63.800000000001,-7.29999999999997,100
5997,-66.0000000000009,-23.7,0
5998,-61.000000000001,0.100000000000026,100
5999,-77.9000000000002,-5.59999999999997,98
6000,-69.9000000000007,8.10000000000001,0
6001,-54.9000000000009,-11.8999999999999,0
6002,-54.9000000000009,5.40000000000002,100
6003,-61.100000000001,-23.8,19
6004,-78.3000000000002,-4.29999999999998,100
6005,-54.1000000000009,-14.2999999999999,0
6006,-74.6000000000004,-9.09999999999996,98
6007,-69.9000000000007,4.70000000000003,7
6008,-60.200000000001,0.600000000000026,98
6009,-57.3000000000009,-1.79999999999997,100
6010,-63.400000000001,-7.69999999999996,100
6011,-60.000000000001,-22.3,0
6012,-45.8000000000008,-21.7,0
6013,-75.5000000000004,7.70000000000002,95
6014,-71.4000000000006,7.30000000000002,41
6015,-51.6000000000008,4.10000000000003,35
6016,-56.7000000000009,3.20000000000003,100
